"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",2,2,1,1,1,2,1,1,1,3,3,2,2,1,3
"2",3,3,2,1,2,2,2,3,1,1,1,3,3,1,1
"3",1,2,1,2,2,3,2,1,3,2,1,3,1,3,3
"4",1,3,1,1,2,1,2,1,2,1,2,1,2,2,3
"5",1,3,2,3,2,1,3,2,2,3,3,3,3,1,2
"6",3,2,2,2,3,1,2,3,1,2,3,3,1,1,3
"7",2,3,2,2,1,2,1,1,3,3,2,3,3,3,1
"8",2,1,2,1,1,1,3,3,1,2,1,2,1,3,2
"9",2,1,1,1,3,1,1,2,3,3,2,3,1,2,2
"10",2,3,1,3,3,2,1,3,2,2,1,1,1,1,2
"11",1,2,1,2,3,3,3,3,1,3,1,2,2,2,1
"12",3,1,2,2,2,3,1,1,3,1,3,1,1,1,2
"13",1,1,1,2,1,1,3,2,3,1,2,2,3,1,2
"14",3,1,2,2,3,2,3,1,2,3,1,1,2,3,3
"15",1,1,3,3,1,2,1,1,1,1,1,3,2,2,2
"16",3,3,1,1,3,3,3,2,3,2,3,2,2,3,2
"17",3,2,1,2,1,1,1,3,2,1,2,1,2,3,1
"18",2,2,3,3,2,2,3,3,3,1,3,3,2,3,3
"19",3,3,3,1,1,3,2,2,2,2,1,3,2,1,3
"20",2,3,3,2,3,1,2,1,1,2,3,1,3,2,1
"21",3,1,1,3,2,3,3,1,2,2,2,3,3,2,1
"22",2,1,2,1,3,3,2,2,2,1,3,3,2,3,1
"23",2,1,3,2,3,3,1,3,2,3,2,2,3,1,3
"24",3,2,2,3,3,1,1,2,3,1,1,2,3,2,3
"25",1,2,3,1,3,2,3,1,2,1,2,2,1,1,1
"26",2,3,2,3,1,3,3,2,1,1,2,1,1,2,3
"27",3,2,3,1,1,2,3,3,3,3,2,1,3,2,2
"28",1,2,3,1,2,3,1,2,1,2,1,1,3,3,2
"29",2,1,3,3,2,1,2,2,3,3,1,1,2,1,1
"30",1,3,3,2,1,2,1,3,3,2,3,2,1,2,1
"31",1,1,1,3,2,2,2,3,1,2,3,1,3,2,3
"32",1,2,2,3,1,3,2,2,2,3,3,2,1,3,1
"33",3,3,3,3,2,1,2,1,1,3,2,2,1,3,2
