"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,1,1,3,1,1,3,1,3,2,2,3
"2",3,1,3,2,3,3,2,1,2,2,3,3
"3",2,2,2,1,3,1,1,1,2,1,1,3
"4",1,2,3,2,1,2,3,2,3,3,1,3
"5",2,2,2,3,2,1,1,3,3,3,3,2
"6",3,2,3,3,3,1,2,2,1,2,1,1
"7",1,2,1,1,2,3,1,1,1,2,2,3
"8",1,3,1,2,1,3,2,3,3,2,3,2
"9",2,1,2,2,1,3,2,1,3,1,1,1
"10",3,2,3,1,2,3,2,2,3,1,3,1
"11",2,3,2,2,3,3,1,2,1,3,1,1
"12",3,1,1,2,2,1,1,2,3,3,1,2
"13",3,3,1,2,1,1,2,1,1,1,2,2
"14",2,1,1,1,3,2,2,3,1,3,2,3
"15",1,3,2,3,3,2,2,2,3,1,2,3
"16",3,3,2,3,2,3,1,3,3,2,1,3
"17",1,3,3,2,2,1,3,1,2,2,3,1
"18",3,1,2,2,3,1,3,3,2,1,3,2
"19",2,2,3,2,1,2,1,3,1,1,3,3
"20",1,1,3,3,2,2,3,1,1,1,1,2
"21",2,3,3,1,1,3,3,2,1,2,2,2
"22",1,3,2,3,1,1,1,2,2,1,2,1
"23",3,2,3,3,1,3,1,1,2,3,2,2
"24",2,1,1,1,2,2,1,2,2,1,3,1
"25",1,1,2,1,1,1,2,2,1,3,3,2
"26",3,2,1,1,1,2,3,3,2,2,1,1
"27",3,3,1,3,2,2,3,2,1,2,3,3
"28",2,3,3,1,2,1,2,3,2,3,1,3
"29",1,2,1,3,3,2,2,1,2,3,3,1
"30",2,1,2,3,2,3,3,3,1,3,2,1
"31",1,2,1,2,3,3,3,3,2,1,1,2
"32",1,1,3,1,3,2,1,3,3,2,2,1
"33",3,3,2,1,3,2,3,1,3,3,2,2
