"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1,10,7,13,1,10,11,1,13,16,13,1,23,1,9
"2",17,11,17,12,2,9,23,11,17,1,5,17,4,20,18
"3",11,22,11,22,10,2,17,6,23,21,4,5,14,14,14
"4",16,15,22,14,3,15,9,20,9,23,1,9,9,10,1
"5",23,16,13,10,22,22,13,2,6,9,3,22,21,12,11
"6",5,8,2,6,20,14,8,9,21,5,2,10,10,7,19
"7",9,6,18,3,8,20,3,4,7,14,9,6,3,16,16
"8",13,9,21,4,23,11,12,22,22,20,17,13,22,21,13
"9",8,18,19,16,17,7,19,19,8,8,10,7,20,6,23
"10",14,12,23,23,13,12,1,7,1,3,20,15,13,2,15
"11",20,5,16,20,19,21,21,13,19,15,14,8,6,5,8
"12",12,1,10,2,9,17,18,18,12,4,7,20,18,3,6
"13",7,23,12,11,21,16,10,15,11,2,23,2,5,19,7
"14",15,2,5,15,16,13,16,3,10,22,22,19,8,15,22
"15",18,19,4,17,7,18,4,8,20,7,16,12,19,17,4
"16",21,13,3,1,14,8,20,10,2,12,11,3,12,22,2
"17",22,3,14,9,5,3,6,16,16,10,21,4,16,11,20
"18",3,17,20,5,12,4,15,5,18,11,19,21,7,9,3
"19",6,20,8,7,4,19,22,14,3,19,18,14,15,8,17
"20",2,14,9,21,11,23,7,21,15,13,12,23,11,23,21
"21",10,7,1,19,6,1,14,23,5,6,15,11,1,13,10
"22",19,21,6,8,15,6,2,17,14,18,8,18,2,4,12
"23",4,4,15,18,18,5,5,12,4,17,6,16,17,18,5
