"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,3,3,3,2,2,2,1,2,1,2,3
"2",1,1,1,3,3,2,2,2,2,3,3,2
"3",1,3,2,1,3,3,3,3,2,3,1,2
"4",3,3,3,1,1,2,2,2,1,1,1,2
"5",2,2,1,1,3,1,2,3,3,1,2,3
"6",3,3,1,2,2,3,2,3,2,2,3,3
"7",1,3,1,3,1,1,3,2,2,2,1,2
"8",2,2,1,1,3,3,2,1,1,1,1,1
"9",1,2,2,1,2,1,1,1,1,2,2,2
"10",1,2,3,2,2,1,2,2,1,3,1,3
"11",3,2,3,1,3,1,1,2,3,2,3,3
"12",2,3,2,2,1,1,1,1,3,3,1,3
"13",2,1,3,1,1,3,3,2,3,2,2,2
"14",3,1,2,1,1,1,2,1,2,3,2,1
"15",1,1,3,3,2,2,2,3,3,3,1,1
"16",2,1,1,3,1,3,1,1,1,3,2,3
"17",2,1,1,3,3,1,1,3,1,2,1,2
"18",3,2,1,2,2,1,3,2,3,3,2,1
"19",1,1,2,2,3,3,3,2,1,1,2,3
"20",3,2,3,3,2,3,3,1,1,3,3,2
"21",2,2,3,2,3,2,3,1,2,2,1,1
"22",1,2,3,3,1,3,1,3,2,2,2,3
"23",3,1,2,3,3,1,3,1,2,1,3,3
"24",2,3,1,1,2,3,1,2,2,3,3,1
"25",1,3,2,2,3,3,2,1,3,2,3,1
"26",1,1,3,1,2,2,1,2,2,1,3,1
"27",3,1,1,1,2,2,3,1,3,2,1,3
"28",3,3,3,2,3,2,1,3,3,3,2,2
"29",1,2,1,2,1,2,1,1,3,1,3,2
"30",2,1,3,2,1,1,2,3,1,2,3,1
"31",1,3,1,2,1,2,3,3,1,1,2,1
"32",3,2,2,3,1,3,2,2,3,1,1,1
"33",2,3,2,3,2,1,3,3,3,1,3,2
"34",3,3,2,3,3,2,1,2,1,2,2,1
"35",3,1,2,2,2,3,1,3,2,1,1,2
"36",2,2,2,1,1,2,3,3,1,3,3,3
