"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,27,16,13,1,8,10,14,17,6,16,27
"2",27,11,1,12,27,5,17,13,12,9,27,12
"3",21,23,8,9,18,18,3,19,21,3,4,17
"4",7,6,26,17,3,13,22,20,20,23,23,16
"5",25,12,24,20,12,11,5,6,26,7,11,22
"6",9,13,7,6,9,4,4,16,9,26,22,24
"7",15,4,20,15,16,24,15,10,3,2,25,25
"8",20,10,17,19,10,27,1,27,13,14,20,2
"9",17,2,13,2,22,7,13,25,25,20,17,20
"10",10,26,6,18,21,26,23,9,14,25,12,21
"11",24,15,15,24,23,14,21,21,6,18,2,26
"12",2,1,14,10,11,17,18,5,1,22,5,11
"13",23,24,12,3,6,15,20,2,18,12,24,9
"14",22,18,3,22,2,20,9,7,4,21,18,15
"15",16,22,19,26,8,6,16,11,22,24,6,3
"16",5,8,11,27,26,16,2,1,11,11,14,18
"17",18,3,9,23,5,9,24,17,8,4,13,6
"18",12,5,5,16,17,2,8,3,19,16,3,5
"19",11,16,25,1,4,25,7,12,10,10,1,13
"20",13,25,23,14,25,10,6,22,2,19,21,8
"21",26,7,22,5,20,21,11,15,16,27,9,7
"22",8,14,18,7,24,19,25,8,24,5,19,4
"23",6,21,4,4,13,12,14,24,5,8,10,1
"24",4,17,21,21,19,3,19,26,15,1,8,14
"25",3,19,10,25,15,23,12,18,27,17,26,10
"26",19,20,27,8,14,1,27,4,7,15,15,19
"27",14,9,2,11,7,22,26,23,23,13,7,23
