"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",3,2,3,3,2,2,2,3,3,3
"2",3,1,2,1,1,3,1,2,1,2
"3",2,1,3,1,2,3,1,3,2,2
"4",2,1,2,3,3,3,3,3,3,3
"5",1,2,3,1,3,1,2,3,2,3
"6",3,1,2,3,1,2,2,3,1,1
"7",1,1,3,2,2,2,3,2,1,2
"8",3,2,3,1,1,1,2,2,3,2
"9",1,1,3,2,1,3,3,1,3,1
"10",1,2,2,2,2,1,3,3,1,1
"11",1,1,1,2,2,1,2,3,3,2
"12",2,1,2,2,1,2,1,1,3,3
"13",1,1,1,1,1,2,3,2,2,3
"14",1,2,3,2,3,3,1,2,3,3
"15",2,3,2,2,3,1,2,1,3,2
"16",3,3,2,1,2,1,1,3,2,3
"17",1,3,2,3,2,2,1,3,3,1
"18",1,3,1,2,1,3,2,3,1,3
"19",2,2,3,3,3,2,1,1,2,1
"20",3,3,1,3,1,1,3,2,3,1
"21",3,3,3,3,3,1,3,3,1,2
"22",3,3,1,2,2,2,1,1,1,2
"23",2,2,2,3,1,1,2,1,1,3
"24",1,3,3,3,1,3,2,2,2,2
"25",2,3,3,1,2,3,3,1,3,3
"26",3,2,1,2,1,3,1,3,2,1
"27",1,2,2,1,2,3,2,1,1,1
"28",2,2,1,3,2,1,1,2,1,3
"29",2,3,2,1,1,2,3,3,2,2
"30",1,3,1,3,3,2,3,1,2,3
"31",3,1,3,2,2,1,3,1,2,1
"32",3,2,1,3,2,3,3,1,2,2
"33",3,2,2,1,3,2,3,2,3,1
"34",1,2,1,1,1,2,1,1,3,2
"35",3,1,3,1,3,2,2,1,1,3
"36",2,3,1,1,3,2,2,2,1,1
"37",2,2,1,2,3,3,3,3,1,2
"38",3,3,2,2,3,3,2,2,2,3
"39",2,1,1,1,3,1,1,1,2,1
"40",1,1,2,3,3,1,1,2,2,2
"41",2,1,1,3,2,3,2,2,3,1
"42",2,3,3,2,1,1,1,2,1,1
