"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,2,2,1,2,1,3,3,3,1,3,3
"2",3,3,2,1,1,3,2,3,1,2,2,1
"3",3,2,1,3,2,2,2,3,3,3,1,1
"4",1,1,2,1,3,2,3,1,1,3,3,2
"5",3,3,1,3,2,2,3,1,1,1,2,2
"6",2,3,2,3,3,1,3,3,1,2,1,2
"7",3,1,2,3,1,2,3,2,2,1,1,1
"8",2,3,3,1,1,1,2,2,1,1,2,1
"9",1,3,2,3,1,3,3,2,2,3,2,3
"10",3,3,3,2,3,2,1,2,2,1,3,3
"11",2,2,1,1,3,1,3,2,3,2,2,3
"12",2,3,2,2,2,2,3,1,3,2,3,1
"13",1,2,2,1,1,2,2,2,3,1,1,2
"14",3,1,2,3,3,1,2,1,3,3,2,3
"15",2,3,1,2,1,3,2,1,3,1,1,3
"16",3,3,3,1,2,3,2,1,2,3,1,3
"17",2,1,2,1,2,3,1,2,3,3,3,1
"18",1,3,3,1,3,1,2,3,3,3,3,2
"19",3,3,3,3,1,3,1,2,3,2,3,2
"20",1,2,3,1,2,1,3,1,2,2,1,1
"21",1,3,1,2,2,1,1,3,2,3,1,2
"22",1,2,3,1,2,3,1,1,1,1,2,2
"23",1,2,3,3,3,2,2,2,1,2,3,1
"24",3,1,1,1,1,2,1,3,2,2,2,2
"25",2,1,3,3,2,3,3,3,3,1,2,1
"26",1,1,2,2,3,3,2,3,1,2,1,3
"27",1,3,2,2,3,1,1,1,2,1,2,1
"28",2,2,3,2,1,2,1,1,1,3,1,1
"29",1,1,1,2,1,1,1,2,3,2,2,1
"30",3,2,2,2,1,1,1,1,1,2,3,3
"31",1,2,3,3,2,2,1,3,3,2,2,3
"32",3,1,3,2,3,3,3,1,3,2,1,2
"33",2,1,1,1,3,2,2,3,2,1,3,1
"34",2,3,1,1,3,2,1,2,1,3,1,3
"35",2,2,2,3,3,3,1,3,2,1,1,2
"36",1,2,1,2,1,3,3,3,1,1,3,2
"37",2,2,1,3,1,1,2,1,2,3,3,2
"38",3,2,1,2,3,3,3,2,2,3,2,1
"39",2,1,3,2,1,2,3,3,2,3,3,3
"40",3,1,3,2,2,1,2,2,1,3,2,2
"41",1,1,1,3,2,3,2,1,2,2,3,3
"42",2,1,1,3,2,1,1,2,1,1,1,3
