"","V1","V2","V3"
"1",3,2,1
"2",2,3,2
"3",3,1,3
"4",3,2,1
"5",2,3,3
"6",1,3,1
"7",1,2,3
"8",3,3,1
"9",1,1,3
"10",2,3,1
"11",2,1,1
"12",3,3,2
"13",3,2,2
"14",2,2,3
"15",2,2,3
"16",1,1,2
"17",1,2,1
"18",1,3,3
"19",3,3,3
"20",1,1,1
"21",3,2,2
"22",3,2,3
"23",1,2,2
"24",3,3,2
"25",2,1,3
"26",2,1,2
"27",2,2,1
"28",1,3,1
"29",1,2,2
"30",2,2,1
"31",3,1,2
"32",1,1,1
"33",3,1,1
"34",1,1,3
"35",3,1,3
"36",2,3,3
"37",2,1,2
"38",1,3,2
"39",2,3,2
