"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,1,3,1,3,3,3,2,2,2
"2",1,3,3,2,2,1,3,1,2,1
"3",3,3,1,1,2,2,2,2,3,1
"4",1,1,1,3,2,3,3,2,1,3
"5",2,2,1,3,3,3,1,3,2,1
"6",3,2,3,3,3,2,1,1,3,2
"7",3,2,3,1,1,1,2,1,3,2
"8",3,1,2,1,2,2,3,1,1,1
"9",1,2,2,3,3,1,3,1,3,1
"10",2,3,3,1,3,1,2,3,1,1
"11",2,3,1,3,2,2,1,1,1,2
"12",2,2,2,1,2,3,2,1,2,3
"13",1,2,1,3,2,1,2,2,3,2
"14",1,3,2,3,2,3,2,3,1,1
"15",3,2,2,3,1,1,1,2,1,3
"16",2,3,2,2,1,3,3,1,3,3
"17",3,1,1,2,3,2,2,3,3,3
"18",2,1,3,3,2,2,3,3,3,1
"19",2,2,2,1,3,2,3,3,1,2
"20",2,3,2,2,1,1,1,3,3,1
"21",2,3,3,3,1,2,2,2,2,3
"22",2,1,3,2,2,1,1,2,1,2
"23",1,3,2,1,3,3,1,2,3,2
"24",3,3,2,3,3,1,3,2,2,3
"25",1,3,1,2,1,2,3,3,2,2
"26",3,2,1,2,2,1,3,3,2,2
"27",3,3,1,2,3,3,2,1,1,2
"28",2,1,1,2,1,3,2,1,3,1
"29",3,1,2,2,3,2,1,2,2,1
"30",2,1,1,1,1,1,3,2,3,3
"31",1,2,1,1,1,2,1,2,1,1
"32",1,1,2,3,1,2,1,1,2,2
"33",3,3,3,1,2,3,1,3,2,3
"34",1,2,3,2,3,2,2,1,1,3
"35",3,2,3,2,1,3,3,2,1,1
"36",2,1,1,1,3,1,1,1,2,3
"37",3,1,3,3,1,3,2,3,2,2
"38",1,2,3,2,2,3,1,3,3,3
"39",1,1,2,1,1,1,2,3,1,3
