"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",1,3,1,3,2,3,2,3,2,1,3,2,3
"2",2,1,1,1,3,2,1,1,2,1,1,2,1
"3",3,2,3,2,2,3,3,3,1,1,1,2,2
"4",2,3,3,2,3,2,3,2,3,2,3,1,2
"5",3,1,2,3,3,3,3,2,2,2,3,3,1
"6",1,3,2,1,2,3,1,1,1,3,3,1,1
"7",1,2,2,3,3,2,2,2,1,1,1,1,1
"8",3,2,1,1,1,2,1,3,3,2,2,3,2
"9",1,2,1,2,3,1,1,3,2,3,2,1,3
"10",1,1,3,3,1,2,1,2,1,3,3,2,2
"11",2,2,3,2,2,1,1,1,2,1,3,3,1
"12",2,3,1,2,3,2,2,3,1,3,3,2,1
"13",3,1,2,1,2,1,3,3,2,3,3,1,2
"14",3,2,2,2,1,3,1,2,3,1,3,1,3
"15",3,3,3,1,2,2,2,1,1,1,2,1,3
"16",1,3,2,2,2,2,1,1,3,2,1,3,3
"17",1,1,1,1,2,1,2,2,3,1,3,3,2
"18",2,3,3,3,3,3,1,3,2,1,2,1,2
"19",3,2,2,3,3,1,2,1,3,2,3,2,3
"20",2,1,3,3,2,1,2,3,3,3,1,2,3
"21",1,1,1,2,1,3,2,1,2,2,1,1,2
"22",3,3,1,2,2,1,3,2,1,1,1,3,1
"23",2,2,1,3,2,2,3,1,3,3,2,1,1
"24",1,3,1,3,1,1,3,1,1,2,2,3,2
"25",1,2,3,1,3,3,3,2,2,3,2,3,3
"26",3,3,2,3,1,1,1,2,2,3,2,2,1
"27",1,1,3,2,3,1,3,1,3,1,2,2,2
"28",3,1,3,2,1,1,2,3,1,2,2,1,1
"29",3,2,3,3,1,2,2,1,2,3,1,3,2
"30",3,3,1,1,3,3,2,2,3,3,1,2,2
"31",2,2,1,1,1,3,3,1,1,2,3,2,3
"32",3,1,1,3,2,2,1,2,1,2,1,1,3
"33",1,2,2,2,1,3,3,3,3,3,1,2,1
"34",2,3,2,1,1,1,3,2,2,1,1,1,3
"35",1,3,3,1,1,2,2,3,2,2,3,3,1
"36",2,1,2,2,3,3,2,1,1,3,2,3,3
"37",2,1,3,1,2,3,1,2,3,2,2,2,1
"38",2,1,2,3,1,2,3,3,3,1,2,3,3
"39",2,2,2,1,3,1,1,3,1,2,1,3,2
