"","V1","V2","V3","V4","V5","V6","V7"
"1",3,3,1,2,2,2,1
"2",1,3,2,2,1,3,1
"3",2,1,1,3,2,2,3
"4",1,2,2,1,1,2,2
"5",1,1,3,1,3,3,2
"6",1,3,3,3,2,2,1
"7",1,3,1,1,3,2,3
"8",3,1,1,2,3,1,2
"9",2,3,1,2,1,1,2
"10",3,1,2,3,1,1,1
"11",3,2,2,1,3,2,2
"12",2,3,3,2,2,3,3
"13",3,2,3,2,2,3,1
"14",1,2,1,3,2,1,2
"15",2,1,1,1,2,3,1
"16",2,2,3,3,3,1,3
"17",3,2,1,1,1,3,3
"18",2,3,2,1,3,1,1
"19",1,2,3,2,1,1,3
"20",2,2,1,3,3,3,1
"21",3,3,3,1,2,1,2
"22",1,2,2,3,2,3,3
"23",1,1,2,2,3,1,1
"24",3,3,2,3,3,3,2
"25",2,2,3,1,1,2,1
"26",2,1,2,1,2,1,3
"27",2,1,3,3,1,3,2
"28",3,3,2,3,1,2,3
"29",3,1,3,2,3,2,3
"30",1,1,1,2,1,2,2
