"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,2,3,1,1,2,1,1,1,2,1
"2",3,3,2,1,2,3,3,3,2,1,1
"3",2,1,1,1,1,2,3,1,2,1,2
"4",1,2,1,2,3,1,3,2,3,1,1
"5",1,2,2,3,1,3,2,2,1,1,3
"6",3,1,1,2,1,1,1,2,2,3,3
"7",1,3,3,2,1,2,2,2,3,3,1
"8",1,1,3,1,3,1,2,1,1,3,2
"9",2,1,3,3,2,1,2,3,2,1,1
"10",3,2,3,2,3,2,2,1,3,1,3
"11",3,1,2,1,2,2,2,2,3,3,1
"12",3,2,3,1,1,1,3,2,2,2,3
"13",3,2,3,3,2,3,3,1,1,3,2
"14",1,1,3,2,2,3,1,2,3,1,2
"15",2,3,2,2,2,1,3,1,1,1,3
"16",2,3,1,1,3,3,3,2,3,3,2
"17",1,1,2,2,1,3,3,3,1,2,1
"18",3,2,1,3,1,3,2,3,3,2,2
"19",2,3,2,3,1,1,1,1,3,1,2
"20",1,3,1,1,2,3,2,1,2,2,3
"21",3,2,1,1,3,2,1,3,1,1,2
"22",2,1,2,3,2,2,3,3,3,3,3
"23",2,3,3,2,3,3,1,3,2,3,3
"24",1,2,2,1,2,1,1,3,3,2,3
"25",3,1,2,2,3,3,1,1,2,2,1
"26",1,2,1,3,2,2,1,1,2,3,1
"27",1,3,3,3,3,2,3,3,2,2,2
"28",2,1,1,3,3,2,2,2,1,2,3
"29",3,3,2,3,3,1,1,2,1,2,1
"30",2,3,1,2,1,1,2,3,1,3,2
