"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",3,2,3,3,2,1,1,1,2
"2",2,1,3,2,3,3,3,2,2
"3",2,2,2,1,1,3,1,1,3
"4",2,1,1,3,2,2,3,3,1
"5",2,3,1,2,1,1,1,3,3
"6",3,3,2,2,2,2,2,1,3
"7",1,3,1,1,2,3,2,2,2
"8",2,3,3,3,2,3,2,3,1
"9",1,2,2,2,3,2,1,3,1
"10",2,1,3,3,1,2,1,2,1
"11",3,2,1,2,3,3,3,1,1
"12",3,2,1,3,1,3,2,2,3
"13",3,3,2,3,3,1,3,3,2
"14",1,1,2,1,2,3,2,1,1
"15",1,2,3,3,2,2,3,1,3
"16",2,2,1,1,3,2,3,3,3
"17",1,2,2,3,1,3,3,3,2
"18",1,2,3,1,1,1,2,3,2
"19",1,3,2,2,1,1,3,2,1
"20",3,1,2,2,1,1,2,2,1
"21",1,3,3,2,3,3,1,2,3
"22",1,1,1,3,3,1,2,2,3
"23",2,1,2,1,2,1,3,1,3
"24",2,3,3,1,3,1,2,1,1
"25",3,3,3,1,1,2,3,2,2
"26",3,1,2,1,3,3,1,3,2
"27",3,1,3,2,2,2,2,3,3
"28",2,3,1,3,3,2,1,1,2
"29",1,1,1,2,1,2,1,1,2
"30",3,2,1,1,2,1,1,2,1
