"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",2,1,3,3,3,1,1,2,1,2
"2",2,1,1,2,3,1,3,1,2,3
"3",3,1,1,1,1,2,2,1,1,2
"4",2,3,1,2,1,1,2,3,1,1
"5",1,3,1,1,2,3,3,2,2,1
"6",3,2,2,2,1,1,3,1,2,1
"7",2,1,2,3,2,3,3,1,3,2
"8",3,3,2,1,2,1,1,2,1,3
"9",1,3,1,2,3,2,1,3,2,2
"10",1,1,2,2,2,2,1,1,1,1
"11",2,2,1,3,1,3,1,2,3,1
"12",3,3,3,3,2,2,3,2,1,1
"13",2,1,3,1,1,3,2,2,2,3
"14",3,3,3,2,3,2,2,1,3,3
"15",3,1,2,3,1,2,1,3,2,3
"16",2,2,3,1,2,2,3,3,1,3
"17",1,3,3,2,1,3,2,1,1,2
"18",3,2,1,2,3,3,3,2,1,2
"19",3,1,2,1,3,3,2,3,2,1
"20",1,1,3,2,1,2,3,3,3,1
"21",1,2,3,3,3,1,2,1,2,1
"22",3,2,1,3,2,1,2,3,3,2
"23",2,3,1,3,2,3,1,1,2,3
"24",1,2,3,1,1,1,1,2,2,2
"25",2,2,2,1,3,2,1,1,3,1
"26",3,2,3,2,2,3,1,3,3,2
"27",1,2,2,3,3,3,2,3,1,3
"28",1,1,1,1,2,1,2,2,3,3
"29",2,3,2,1,3,1,3,3,3,2
"30",1,3,2,3,1,2,3,2,3,3
