"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,2,3,1,1,2,3,3,3,1,2,2
"2",3,3,1,1,2,3,2,1,2,3,3,2
"3",1,3,1,1,1,2,2,2,1,1,2,3
"4",3,3,3,2,2,1,3,2,3,2,3,1
"5",1,2,1,3,1,1,3,2,2,3,3,2
"6",1,1,3,2,2,2,1,1,2,3,1,3
"7",2,1,1,1,2,1,3,3,2,2,1,3
"8",1,2,3,3,3,2,1,3,1,2,3,2
"9",1,2,2,1,3,1,3,1,2,1,2,1
"10",1,1,1,2,2,3,3,3,1,3,2,2
"11",2,3,1,2,3,1,1,2,3,3,2,3
"12",2,2,3,3,1,1,2,1,1,3,2,1
"13",2,2,1,2,1,3,1,1,3,1,3,2
"14",3,3,2,3,1,3,1,3,2,2,2,3
"15",3,3,2,2,2,1,1,1,1,1,1,2
"16",2,3,1,3,3,2,2,3,2,1,1,1
"17",3,2,2,2,3,1,2,3,1,3,3,3
"18",3,2,1,1,3,3,2,2,1,2,1,1
"19",2,3,2,3,1,2,3,1,1,2,1,3
"20",2,1,3,1,3,1,1,2,1,1,2,2
"21",2,2,3,1,1,3,1,2,2,3,1,1
"22",3,1,2,3,3,2,3,2,3,3,1,2
"23",1,2,3,3,2,3,2,2,3,1,1,3
"24",1,1,2,2,1,1,2,3,3,2,1,1
"25",2,1,2,3,2,3,3,2,1,1,3,1
"26",3,1,3,2,1,2,2,3,2,1,3,3
"27",1,3,3,2,3,3,3,1,2,2,2,2
"28",3,1,1,3,2,2,1,1,3,2,2,1
"29",2,1,2,1,3,3,2,1,3,2,3,3
"30",1,3,2,1,2,2,1,3,3,3,3,1
