"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3,3,3,3,1,2,1,1,2,1,3,2,2
"2",1,3,1,3,3,3,1,2,3,2,2,1,2
"3",3,3,2,3,2,3,2,3,2,3,1,1,1
"4",3,2,1,1,1,1,1,2,3,2,1,2,1
"5",1,2,1,2,2,3,3,3,2,3,2,3,3
"6",2,1,1,1,2,3,2,1,3,1,3,3,2
"7",3,3,2,1,3,1,3,1,2,2,2,3,3
"8",2,2,2,1,2,2,1,1,1,1,1,1,3
"9",3,2,3,3,3,2,2,2,3,2,3,3,3
"10",2,1,1,3,3,2,1,1,1,3,2,2,1
"11",3,1,1,2,3,2,3,2,2,1,3,1,1
"12",2,2,1,3,1,1,2,3,2,1,2,3,1
"13",3,1,2,2,1,1,2,1,3,3,2,1,3
"14",2,3,3,2,3,1,3,2,3,3,1,2,2
"15",1,1,2,3,1,1,3,2,1,2,3,3,2
"16",1,3,1,2,2,1,1,2,1,1,3,2,3
"17",2,2,1,3,1,2,3,1,1,2,1,1,2
"18",1,3,2,1,1,2,3,3,3,1,2,1,2
"19",2,2,3,1,3,1,2,3,1,3,3,1,2
"20",1,2,3,2,2,1,2,1,3,1,2,1,1
"21",2,3,2,2,2,2,1,3,3,3,3,3,1
"22",2,1,3,3,2,3,3,2,3,1,1,2,3
"23",3,3,1,1,1,3,2,2,1,3,2,2,3
"24",3,2,2,2,3,3,1,3,1,1,1,3,2
"25",1,2,2,1,3,3,3,1,2,3,3,2,1
"26",3,1,3,1,2,2,3,3,1,2,2,2,1
"27",1,1,3,1,1,2,1,2,2,3,1,3,2
"28",1,3,3,2,2,3,2,1,1,2,1,3,1
"29",2,1,3,2,1,3,1,3,2,2,3,1,3
"30",1,1,2,3,3,1,2,3,2,2,1,2,3
