"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,5,2,3,1,1,4,3,1,5,4
"2",4,1,2,3,5,4,1,2,3,5,1
"3",5,3,1,2,3,1,1,1,2,4,3
"4",1,2,5,3,3,4,4,5,4,2,1
"5",3,5,5,4,5,5,3,3,5,1,3
"6",2,4,4,4,2,1,5,4,3,2,2
"7",2,1,5,5,3,2,3,2,2,5,4
"8",5,1,4,4,1,3,2,5,5,3,3
"9",4,2,1,5,2,5,4,4,2,4,2
"10",5,4,4,3,2,5,4,2,4,4,5
"11",3,3,3,4,5,4,5,5,1,4,5
"12",1,1,2,1,3,5,5,3,1,3,3
"13",5,5,1,1,3,4,3,5,3,2,4
"14",5,3,5,1,4,2,5,3,4,5,2
"15",4,4,5,2,2,3,1,4,1,2,5
"16",1,5,4,3,4,2,1,5,2,4,3
"17",3,5,5,1,1,4,2,2,2,3,1
"18",2,4,1,2,5,3,4,2,2,1,2
"19",2,2,3,2,4,5,2,4,5,5,4
"20",3,1,1,3,4,2,4,2,5,2,5
"21",2,3,2,2,1,2,3,5,5,4,1
"22",4,5,3,5,3,3,5,1,5,3,1
"23",1,4,1,4,2,3,2,1,4,5,3
"24",2,3,4,5,4,5,2,1,1,2,2
"25",4,2,3,2,1,3,5,1,3,1,4
"26",5,2,3,4,4,2,3,4,1,1,1
"27",3,1,3,1,2,1,1,3,4,1,2
"28",1,2,4,1,5,1,3,1,3,3,5
"29",1,3,2,5,1,4,1,3,3,1,5
"30",4,4,2,5,5,1,2,4,4,3,4
