"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,2,1,3,3,3,2,1,3,1,1
"2",1,3,3,2,3,3,3,2,1,1,2
"3",2,2,2,1,1,2,3,3,1,1,1
"4",2,3,2,2,2,3,2,3,3,3,3
"5",2,1,1,1,3,2,2,2,1,3,2
"6",3,2,1,3,2,1,3,2,1,1,3
"7",2,3,3,1,2,2,1,1,2,1,3
"8",1,3,2,3,1,1,2,1,1,2,2
"9",1,2,3,1,3,1,1,3,3,3,2
"10",3,1,1,2,1,1,2,3,2,1,2
"11",2,1,3,2,1,1,3,1,3,3,3
"12",1,1,2,3,3,2,3,3,2,2,3
"13",2,1,3,3,2,3,1,3,1,2,1
"14",3,1,2,1,2,3,3,1,3,2,2
"15",3,2,3,3,1,3,2,2,2,3,1
"16",3,3,1,3,1,2,1,3,3,2,2
"17",3,3,3,1,3,1,2,2,2,2,1
"18",3,2,2,2,3,2,1,1,1,3,3
"19",1,2,1,1,1,3,1,2,2,2,3
"20",1,3,1,2,2,2,3,1,2,3,1
"21",1,1,2,2,2,1,1,2,3,1,1
