"","V1","V2"
"1",10,7
"2",6,20
"3",20,5
"4",15,8
"5",16,17
"6",8,1
"7",21,13
"8",11,12
"9",1,9
"10",9,16
"11",3,3
"12",19,19
"13",12,21
"14",18,10
"15",5,6
"16",7,11
"17",14,15
"18",2,18
"19",4,14
"20",13,4
"21",17,2
