"","V1","V2","V3","V4"
"1",11,3,10,3
"2",21,14,9,9
"3",15,9,12,11
"4",5,11,20,17
"5",7,5,2,12
"6",6,13,13,6
"7",17,6,21,7
"8",8,20,19,1
"9",14,18,1,5
"10",3,19,11,13
"11",20,2,18,15
"12",2,8,16,4
"13",1,15,3,19
"14",4,1,6,8
"15",12,12,5,14
"16",18,17,14,21
"17",19,10,4,2
"18",9,7,8,20
"19",16,21,7,16
"20",10,16,17,10
"21",13,4,15,18
