"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",20,14,13,1,20,7,15,12,9,2,6,6,15,6,3
"2",11,12,16,21,1,21,10,20,4,11,20,13,1,7,2
"3",5,2,3,19,18,9,16,10,3,10,8,5,3,17,18
"4",3,16,7,18,15,8,9,14,14,18,17,16,13,13,4
"5",18,17,18,4,19,14,4,11,20,16,10,14,2,16,12
"6",2,15,21,10,11,13,21,7,2,20,21,10,16,2,15
"7",1,11,1,9,10,19,6,1,21,1,9,1,9,12,1
"8",19,7,11,12,16,3,5,6,5,4,19,18,7,11,16
"9",12,20,19,16,13,20,18,8,11,5,3,19,10,18,7
"10",21,1,10,11,2,11,11,21,18,21,1,20,14,21,21
"11",6,10,17,14,4,10,3,16,10,3,14,4,17,19,13
"12",16,13,2,20,7,1,1,9,16,12,2,11,18,9,14
"13",7,4,15,6,9,6,8,4,6,15,4,12,21,15,6
"14",9,21,4,3,3,4,7,13,1,8,11,21,11,1,10
"15",17,18,5,7,12,18,13,18,7,7,15,9,20,14,19
"16",15,8,8,2,5,12,20,5,15,9,18,8,5,20,5
"17",4,9,12,5,6,17,17,15,12,14,7,17,8,8,17
"18",13,5,6,13,14,15,2,17,8,19,5,7,6,3,8
"19",8,6,9,17,21,16,14,3,19,6,13,15,19,4,11
"20",14,19,14,15,8,5,12,2,13,17,12,3,4,5,20
"21",10,3,20,8,17,2,19,19,17,13,16,2,12,10,9
