"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",2,2,1,1,2,2,5,5,3
"2",2,5,1,1,3,5,3,3,6
"3",1,1,4,4,6,3,5,3,4
"4",5,4,6,4,3,6,4,5,1
"5",3,2,6,5,1,5,4,3,6
"6",2,5,6,4,5,1,1,4,4
"7",1,5,3,6,3,1,5,3,1
"8",2,6,4,5,1,4,2,2,2
"9",1,2,1,5,5,4,3,1,4
"10",4,5,6,1,1,3,2,5,3
"11",3,2,4,6,4,1,2,6,5
"12",4,6,3,2,5,1,3,6,1
"13",5,5,2,1,6,4,6,4,2
"14",4,4,2,6,6,5,2,3,2
"15",4,5,4,6,5,4,5,1,6
"16",6,3,2,6,3,5,6,4,4
"17",5,2,5,6,3,3,1,2,1
"18",2,2,6,2,4,5,5,1,2
"19",1,4,5,3,3,2,2,1,6
"20",6,4,4,1,3,1,5,5,6
"21",3,1,1,4,3,4,2,6,1
"22",5,5,3,5,2,5,1,6,4
"23",2,4,3,4,4,6,6,2,1
"24",4,1,2,1,4,6,4,6,4
"25",6,5,1,3,2,3,4,1,1
"26",2,6,2,4,2,3,6,6,6
"27",1,4,3,1,1,4,4,2,5
"28",2,4,6,6,6,3,4,6,3
"29",5,1,6,2,4,4,1,4,6
"30",1,1,5,6,2,6,3,4,3
"31",1,3,5,2,5,4,6,6,5
"32",6,6,6,4,6,5,3,2,5
"33",2,2,3,3,6,6,2,5,6
"34",4,3,6,5,2,1,6,2,4
"35",4,4,1,2,6,3,1,2,4
"36",3,6,5,3,4,3,4,4,5
"37",5,2,1,3,4,1,6,2,5
"38",3,3,5,1,6,2,3,3,1
"39",5,1,3,4,1,1,3,1,3
"40",6,6,2,5,4,2,1,3,3
"41",4,4,1,6,1,2,3,5,5
"42",3,3,2,4,2,6,1,1,5
"43",5,3,3,5,6,2,4,4,6
"44",1,6,4,3,4,5,1,5,2
"45",1,3,2,2,1,1,1,4,2
"46",4,2,4,3,1,5,6,4,1
"47",5,6,5,2,1,6,5,3,4
"48",6,3,5,3,2,4,3,6,2
"49",3,1,2,3,5,2,4,2,2
"50",6,1,3,2,2,3,2,3,5
"51",3,6,4,2,3,2,6,1,3
"52",6,3,4,1,5,6,2,1,3
"53",3,5,1,5,5,6,5,5,3
"54",6,1,5,5,5,2,5,5,2
