"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",6,1,3,1,4,4,1,3,6,3,4
"2",5,4,4,6,1,4,5,2,4,6,5
"3",5,1,1,3,2,1,4,1,3,4,3
"4",1,2,5,3,2,3,6,3,1,2,5
"5",5,3,5,6,2,3,5,5,6,3,1
"6",3,6,3,5,2,6,4,5,1,5,6
"7",4,5,5,1,6,6,3,4,5,6,4
"8",2,3,6,5,3,3,1,2,5,6,6
"9",3,1,6,2,1,4,5,3,5,1,2
"10",2,2,2,2,1,3,2,6,5,3,6
"11",3,5,2,4,3,4,1,6,3,6,2
"12",4,1,3,5,2,2,1,4,2,1,5
"13",6,2,6,3,5,2,2,2,4,2,2
"14",4,2,1,2,4,5,3,1,4,6,5
"15",2,4,6,3,5,5,5,6,6,4,5
"16",4,6,5,2,3,2,5,1,4,4,6
"17",4,4,4,2,4,1,1,6,5,4,1
"18",3,6,6,4,4,1,2,2,1,3,4
"19",6,6,4,2,6,3,6,6,2,3,3
"20",5,6,1,4,2,2,2,5,5,5,3
"21",3,1,4,6,5,5,6,1,3,3,6
"22",1,6,1,6,4,4,4,4,5,2,5
"23",3,4,1,1,1,6,6,5,4,2,4
"24",6,3,1,4,6,4,5,4,3,5,6
"25",2,3,3,1,6,1,3,4,4,1,6
"26",4,3,4,1,1,4,2,1,2,5,1
"27",5,4,2,1,3,1,5,4,1,2,2
"28",4,3,2,5,5,2,6,1,5,2,4
"29",6,4,2,6,5,3,2,3,1,6,4
"30",1,5,1,3,6,2,1,3,2,4,5
"31",1,1,4,5,6,4,2,5,4,5,2
"32",6,5,2,2,2,5,4,2,2,1,5
"33",1,4,6,1,2,5,1,4,3,3,3
"34",5,3,5,3,4,6,1,5,2,2,6
"35",1,3,3,2,5,5,5,2,1,5,3
"36",3,2,5,6,6,1,4,3,6,5,3
"37",6,2,3,3,3,6,6,4,5,6,1
"38",1,6,5,3,1,2,4,4,3,6,1
"39",2,3,1,6,3,6,2,3,3,2,1
"40",2,2,4,4,4,1,6,5,2,6,4
"41",1,5,3,5,3,1,5,6,4,1,3
"42",6,2,5,5,1,5,3,6,1,4,3
"43",5,6,3,5,6,5,1,2,4,3,1
"44",2,5,2,1,4,3,6,2,6,5,2
"45",1,1,2,4,2,6,3,2,6,4,4
"46",4,2,2,4,5,5,4,6,6,1,2
"47",2,4,5,4,6,4,4,1,1,1,1
"48",3,1,1,2,5,3,3,5,1,3,1
"49",6,5,4,4,1,1,3,3,6,2,6
"50",5,1,6,1,3,2,4,6,3,5,5
"51",4,5,6,6,5,3,3,5,3,1,4
"52",3,6,4,3,3,6,2,1,6,1,3
"53",5,5,6,5,4,6,6,3,2,4,2
"54",2,4,3,6,1,2,3,1,2,4,2
