"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",6,2,1,1,2,2,4,5,5,3
"2",2,1,1,6,4,3,6,3,3,3
"3",4,1,2,6,3,1,4,4,6,5
"4",5,1,4,5,1,1,3,2,1,3
"5",5,3,3,2,2,1,2,2,4,6
"6",2,5,6,5,2,2,2,3,6,4
"7",6,6,2,5,4,4,6,6,4,3
"8",1,3,4,4,6,4,1,5,6,3
"9",1,3,5,1,3,2,5,4,1,2
"10",5,4,3,3,2,6,4,6,6,2
"11",5,5,5,6,6,2,4,4,4,1
"12",4,5,1,3,5,2,1,2,4,2
"13",1,4,6,3,3,1,3,6,4,4
"14",5,4,1,5,6,3,2,5,1,4
"15",4,6,5,2,4,2,1,5,1,5
"16",3,2,3,4,1,2,6,1,6,2
"17",4,3,6,6,5,4,2,2,2,1
"18",3,2,6,5,5,6,5,5,3,2
"19",2,2,3,2,5,1,3,6,2,1
"20",2,1,5,4,3,5,2,1,4,2
"21",3,1,1,4,3,4,1,6,2,6
"22",2,4,4,1,1,5,1,2,5,5
"23",6,4,5,6,2,3,5,1,2,6
"24",2,5,2,2,5,3,5,5,6,6
"25",1,5,4,5,5,1,4,1,2,5
"26",3,3,4,5,4,2,6,6,5,6
"27",4,5,4,4,3,5,6,5,1,1
"28",4,5,2,5,1,6,3,3,4,6
"29",4,3,1,2,5,5,5,1,3,5
"30",6,6,4,2,4,3,3,1,6,2
"31",1,2,2,3,6,2,2,2,3,5
"32",2,6,5,2,1,4,4,3,3,1
"33",3,3,1,1,4,6,2,4,6,1
"34",5,2,3,1,4,4,6,3,2,6
"35",1,6,3,6,2,3,1,5,3,2
"36",2,6,3,4,6,6,5,2,2,3
"37",3,5,2,1,2,4,3,1,1,3
"38",5,6,6,3,3,5,6,2,5,4
"39",3,6,1,3,1,1,5,4,2,4
"40",5,2,6,2,2,5,1,4,2,3
"41",1,4,1,5,3,4,5,2,5,1
"42",3,6,3,6,6,5,3,4,5,5
"43",1,1,4,2,2,6,6,4,4,5
"44",5,2,3,6,4,6,1,1,5,4
"45",6,4,2,4,3,1,1,3,3,1
"46",6,2,5,4,5,4,3,4,6,6
"47",6,5,4,1,5,6,2,6,3,4
"48",4,1,5,3,1,3,2,6,5,1
"49",6,1,2,3,6,5,4,3,1,2
"50",3,1,6,1,6,3,4,1,4,4
"51",2,3,2,6,1,5,4,6,1,4
"52",1,4,6,3,4,6,3,3,1,6
"53",6,3,6,4,1,3,5,5,3,5
"54",4,4,5,1,6,1,6,3,5,3
