"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,5,1,1,5,3,4,4,3,1,2,6
"2",4,2,3,5,5,2,2,2,2,1,2,1
"3",4,5,5,6,6,3,4,5,6,1,4,2
"4",1,1,3,1,4,3,2,2,4,6,3,6
"5",5,2,5,3,2,1,3,4,1,2,1,2
"6",3,2,5,6,1,5,2,4,4,1,6,4
"7",1,3,5,1,3,5,1,2,1,3,4,2
"8",2,5,2,2,6,5,3,1,2,4,6,2
"9",6,2,3,3,6,5,1,5,4,2,5,6
"10",1,4,2,2,2,3,1,4,6,2,1,4
"11",4,4,2,6,4,1,3,6,6,6,2,5
"12",1,3,6,5,6,4,4,4,1,6,2,4
"13",5,6,3,3,4,1,6,1,5,1,4,4
"14",6,3,6,4,2,4,4,1,4,1,2,5
"15",2,1,2,4,1,4,1,6,2,4,4,5
"16",5,4,1,1,3,6,5,5,4,5,6,4
"17",6,3,6,5,5,3,6,6,3,4,6,2
"18",3,4,6,5,6,1,2,1,3,3,4,6
"19",5,5,2,5,3,5,5,6,3,2,1,1
"20",3,2,5,2,4,6,5,1,2,5,1,5
"21",2,1,4,2,6,2,5,6,4,2,3,4
"22",4,5,6,4,2,6,3,3,2,6,5,1
"23",4,5,6,1,1,1,2,6,3,4,3,4
"24",1,5,4,3,1,3,6,1,4,5,2,2
"25",5,1,6,2,3,3,1,5,5,5,3,1
"26",5,1,1,6,4,3,4,1,1,3,5,4
"27",1,4,2,5,5,6,5,2,5,2,5,5
"28",1,3,1,6,2,1,4,3,4,4,4,1
"29",3,6,6,1,5,5,6,4,6,3,2,3
"30",1,6,4,4,3,2,3,5,2,1,6,5
"31",2,1,3,4,5,6,2,5,3,5,1,2
"32",5,3,5,1,5,2,3,3,6,5,6,5
"33",2,1,6,4,3,1,5,2,6,4,5,3
"34",4,2,1,4,6,5,6,3,5,6,3,3
"35",6,4,4,2,4,6,2,6,1,1,4,3
"36",2,6,5,6,4,2,1,3,4,2,1,3
"37",3,3,3,5,2,2,6,5,5,4,1,6
"38",6,5,2,4,6,1,5,3,1,3,3,5
"39",5,6,4,6,5,5,1,2,3,5,3,4
"40",4,4,5,2,1,3,5,2,2,2,6,6
"41",2,6,5,3,2,5,4,6,5,6,4,6
"42",3,6,3,2,4,2,5,4,1,6,5,1
"43",6,4,4,1,6,4,3,2,5,4,1,1
"44",1,2,4,3,4,4,4,6,5,3,6,1
"45",4,5,3,5,2,4,1,1,6,6,6,3
"46",6,2,4,6,3,4,6,4,2,5,4,6
"47",3,3,1,3,3,6,3,1,6,2,3,1
"48",5,1,4,5,1,6,3,3,6,3,2,5
"49",2,4,3,6,1,6,6,5,1,3,3,3
"50",4,6,1,3,3,4,2,3,1,4,1,6
"51",6,2,2,2,1,2,4,2,3,6,2,3
"52",6,6,1,4,1,2,2,4,5,3,5,2
"53",3,3,1,3,5,1,1,5,2,5,5,3
"54",3,1,2,1,2,4,6,3,3,1,5,2
