"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",3,2,2,6,5,6,3,3
"2",3,4,1,3,2,6,4,6
"3",3,2,3,1,4,4,6,2
"4",2,6,5,4,6,6,1,3
"5",2,5,2,4,3,3,6,1
"6",1,1,3,3,6,5,3,1
"7",2,5,3,1,5,1,2,6
"8",6,4,5,6,3,5,3,2
"9",5,1,1,4,4,3,6,6
"10",4,3,1,2,6,4,2,4
"11",1,2,6,4,2,1,2,4
"12",3,1,2,5,2,1,4,2
"13",4,6,3,3,3,1,6,4
"14",2,3,6,5,6,2,6,2
"15",3,3,6,1,6,5,4,4
"16",3,5,6,2,2,3,1,1
"17",4,2,6,3,1,5,5,1
"18",6,5,1,4,5,2,3,4
"19",4,5,1,4,1,5,2,2
"20",4,1,5,1,5,2,1,3
"21",6,6,2,2,6,3,4,2
"22",1,6,5,1,1,4,4,2
"23",5,2,4,4,1,6,4,4
"24",6,3,2,6,1,4,6,3
"25",5,6,2,1,4,5,1,5
"26",5,5,6,2,4,6,6,3
"27",3,4,2,5,6,3,2,5
"28",2,1,4,2,1,3,3,6
"29",6,2,4,3,4,3,1,2
"30",4,4,4,1,2,2,6,5
"31",5,4,3,5,1,1,1,3
"32",1,3,5,4,5,5,6,6
"33",2,6,3,5,2,5,5,5
"34",3,5,5,6,1,2,5,4
"35",5,3,1,1,2,2,3,1
"36",1,4,1,2,5,1,5,3
"37",6,1,3,2,2,5,2,4
"38",4,2,3,6,6,2,4,6
"39",6,6,6,5,2,3,3,6
"40",4,6,4,6,5,1,2,1
"41",3,6,4,3,3,4,3,3
"42",5,3,5,4,4,1,4,1
"43",1,1,4,6,4,3,5,3
"44",6,4,3,5,5,6,5,1
"45",4,3,5,6,3,6,1,6
"46",1,4,4,2,3,6,2,2
"47",2,1,2,1,3,6,5,4
"48",1,3,2,3,1,2,1,5
"49",5,5,4,3,6,4,5,6
"50",2,2,1,5,3,4,1,1
"51",5,1,6,5,5,4,2,5
"52",2,4,6,3,4,2,3,5
"53",1,5,1,6,4,4,4,5
"54",6,2,5,2,3,1,5,5
