"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1,2,3,4,1,2,1,1,2,4,3,1,2,4,1
"2",1,3,3,1,2,1,1,2,3,1,3,3,4,3,4
"3",3,1,4,4,2,3,4,4,4,4,3,3,4,2,2
"4",2,4,1,1,1,3,2,3,2,3,4,4,4,1,2
"5",4,2,4,1,4,3,3,1,3,1,3,2,2,1,2
"6",4,4,1,1,2,2,1,2,4,4,1,2,2,2,3
"7",2,4,4,2,2,2,4,3,4,1,2,1,1,4,4
"8",3,3,4,3,4,1,1,4,4,3,4,1,3,1,3
"9",2,3,2,3,3,1,3,1,1,4,2,3,1,1,2
"10",2,2,1,1,4,1,4,4,3,3,2,4,2,3,1
"11",3,4,4,4,1,1,3,3,1,1,1,3,3,3,1
"12",4,1,2,4,2,1,2,3,3,2,2,4,2,1,4
"13",4,4,2,2,3,4,1,4,2,2,3,3,2,4,2
"14",4,2,2,2,4,2,3,3,2,4,4,2,4,3,4
"15",3,2,2,1,1,3,2,4,1,2,3,1,1,2,4
"16",2,4,1,4,3,4,3,1,3,3,3,1,3,3,4
"17",1,2,2,2,1,4,4,1,4,2,1,3,3,1,3
"18",1,1,3,2,3,2,3,4,2,1,1,1,3,2,2
"19",1,4,3,4,4,2,4,2,1,2,4,4,2,2,3
"20",2,1,4,3,4,4,1,2,2,3,1,3,1,2,4
"21",2,3,2,4,4,3,2,2,4,2,1,2,4,4,1
"22",3,2,1,3,3,3,1,1,1,1,2,4,4,3,3
"23",4,3,3,3,1,3,3,4,3,4,1,4,1,4,3
"24",1,1,4,1,3,4,2,3,1,4,2,2,3,4,3
"25",3,1,1,3,1,1,4,2,2,2,4,2,3,4,2
"26",3,1,3,2,3,2,2,1,4,3,4,4,1,3,1
"27",1,3,1,3,2,4,2,3,3,1,4,2,1,2,1
"28",4,3,3,2,2,4,4,2,1,3,2,1,4,1,1
