"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3,1,2,4,4,3,3,4,1,4,3,2,2
"2",1,3,3,1,3,1,1,4,2,2,1,2,2
"3",1,1,3,1,2,2,2,3,4,4,3,1,4
"4",2,4,3,4,2,3,1,2,3,1,2,1,2
"5",3,2,4,3,4,1,4,3,1,2,2,1,4
"6",3,3,1,3,4,2,1,3,4,4,1,3,1
"7",4,4,2,3,1,1,3,1,4,4,2,2,3
"8",4,2,4,4,2,2,3,1,2,3,1,1,3
"9",2,3,4,2,3,2,4,1,2,4,3,2,1
"10",2,2,1,4,1,1,2,3,2,4,2,4,2
"11",3,2,3,1,1,3,4,1,4,2,3,4,1
"12",4,2,3,3,3,3,1,2,2,4,4,4,4
"13",4,4,2,2,4,4,4,3,2,1,3,1,2
"14",2,1,2,1,4,4,1,1,2,3,2,3,3
"15",3,1,4,2,2,1,1,4,3,1,3,4,3
"16",2,3,4,1,1,3,3,3,1,1,4,3,3
"17",2,2,1,2,3,4,3,2,4,1,1,2,4
"18",1,3,1,3,2,4,2,1,1,2,3,4,3
"19",3,4,1,1,3,1,2,2,1,3,4,1,1
"20",1,3,3,4,4,1,2,1,3,1,4,3,4
"21",4,1,4,4,3,4,2,3,4,2,2,3,1
"22",3,4,3,2,1,4,2,4,1,3,1,2,4
"23",1,1,2,3,2,2,4,2,1,1,1,3,1
"24",4,1,1,2,1,2,1,2,3,2,4,2,2
"25",1,4,4,2,4,3,3,2,3,3,1,4,2
"26",1,2,2,3,1,4,3,4,3,3,4,1,1
"27",2,4,2,4,3,2,4,4,4,2,4,4,3
"28",4,3,1,1,2,3,4,4,3,3,2,3,4
