"","V1","V2","V3"
"1",12,15,12
"2",24,7,26
"3",1,11,22
"4",10,19,8
"5",3,6,10
"6",13,27,16
"7",23,12,9
"8",26,3,13
"9",25,22,5
"10",14,9,4
"11",4,16,17
"12",18,14,25
"13",8,23,27
"14",6,2,24
"15",9,8,20
"16",2,26,3
"17",16,5,18
"18",19,1,7
"19",22,25,21
"20",20,10,15
"21",7,13,6
"22",27,18,19
"23",17,24,11
"24",5,21,14
"25",21,17,2
"26",11,4,1
"27",15,20,23
