"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",2,2,1,2,3,1,3,3,1,3,1,2,3,1
"2",2,3,3,2,1,3,3,3,2,1,3,1,2,2
"3",3,2,2,1,3,3,3,1,2,3,2,1,3,3
"4",2,1,3,2,1,1,1,1,2,3,2,3,1,2
"5",2,1,3,1,2,3,2,2,3,1,1,3,3,1
"6",1,3,3,2,3,2,2,1,3,2,1,2,1,3
"7",3,1,1,3,3,3,2,3,2,2,1,2,1,2
"8",1,3,1,3,2,3,3,1,3,3,2,3,2,2
"9",3,3,2,1,1,2,2,1,1,1,1,3,2,2
"10",1,1,2,1,3,2,1,3,3,3,3,1,2,2
"11",1,1,1,2,1,2,2,1,1,2,3,1,3,1
"12",1,2,3,2,1,3,1,3,1,2,1,2,2,3
"13",2,1,3,3,3,1,3,2,1,2,3,3,2,3
"14",3,3,3,3,2,2,1,2,2,3,3,2,3,1
"15",2,2,2,3,3,3,1,1,1,1,2,1,1,1
"16",3,2,2,3,1,2,1,3,3,2,2,3,3,3
"17",2,2,1,1,2,3,2,2,1,3,3,3,1,3
"18",3,3,3,1,2,1,2,3,1,2,2,1,1,2
"19",1,1,2,3,2,2,3,2,2,1,1,1,3,3
"20",1,3,1,1,3,1,1,2,2,1,2,2,3,2
"21",3,2,1,2,2,1,1,1,3,1,3,2,2,3
"22",1,2,2,2,2,1,3,3,2,1,3,3,1,1
"23",3,1,1,1,1,2,3,2,3,2,2,2,1,1
"24",2,3,2,3,1,1,2,2,3,3,1,1,2,1
