"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,1,2,1,3,2,2,1,3,1
"2",3,3,2,2,1,3,3,2,2,3
"3",1,3,3,1,2,2,2,3,3,3
"4",2,3,1,3,2,1,1,3,3,2
"5",1,2,3,3,2,3,3,2,2,1
"6",3,2,3,3,1,2,1,3,2,2
"7",2,2,3,1,1,2,3,1,1,2
"8",2,1,2,3,3,3,1,2,2,1
"9",3,2,1,3,3,3,2,1,1,2
"10",1,2,1,2,1,1,1,1,2,1
"11",3,3,3,1,2,1,2,1,2,2
"12",3,3,2,2,3,2,1,3,1,1
"13",2,3,1,2,2,2,3,1,3,1
"14",2,2,3,2,3,3,1,1,3,3
"15",2,1,3,2,1,1,2,3,1,1
"16",1,3,2,3,3,1,2,2,1,3
"17",3,2,2,1,1,3,2,3,3,1
"18",2,1,2,3,2,1,3,1,2,3
"19",3,1,3,2,3,1,3,2,3,2
"20",1,3,2,1,1,3,1,2,1,2
"21",2,2,1,1,3,1,3,3,2,3
"22",1,1,1,2,2,3,3,3,1,2
"23",3,1,1,1,2,2,1,2,1,3
"24",1,1,1,3,1,2,2,2,3,3
