"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,3,3,1,1,2,2,1,1
"2",1,2,2,1,3,2,1,3,3
"3",1,1,2,2,3,1,2,2,1
"4",1,3,1,3,2,1,2,1,3
"5",2,2,1,1,1,1,3,2,3
"6",2,2,1,3,3,3,1,2,1
"7",3,1,3,1,2,1,2,2,3
"8",3,3,2,2,3,1,3,3,2
"9",3,2,1,1,3,3,2,1,2
"10",1,3,1,2,1,3,2,3,2
"11",2,2,3,3,3,1,3,1,2
"12",1,1,2,2,2,3,3,1,3
"13",3,3,2,3,1,3,3,2,2
"14",1,2,2,3,2,2,3,3,1
"15",2,1,1,2,1,2,3,1,1
"16",2,1,2,1,2,1,1,1,2
"17",3,1,1,3,3,2,2,3,3
"18",3,2,2,2,1,1,1,3,1
"19",2,3,3,3,2,2,1,3,2
"20",2,1,3,1,2,3,3,3,1
"21",1,1,3,3,1,2,1,2,2
"22",2,3,3,2,3,3,2,2,3
"23",3,2,3,2,1,3,1,1,3
"24",3,3,1,1,2,2,1,2,1
