"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,3,1,1,2,2,3,3,2,1,3,2
"2",2,3,1,1,2,3,1,2,3,2,1,3
"3",3,1,2,2,3,3,2,3,3,1,1,2
"4",3,2,2,1,1,1,1,3,2,3,2,3
"5",1,2,3,1,2,3,2,2,1,3,3,1
"6",3,1,3,2,2,1,3,1,2,2,2,1
"7",2,2,3,1,3,2,3,1,3,3,1,2
"8",1,3,2,2,2,1,3,2,1,3,1,3
"9",2,1,1,3,2,2,3,3,1,3,1,1
"10",1,2,2,3,2,3,1,1,2,1,1,1
"11",2,3,1,1,3,1,2,1,1,2,2,1
"12",3,2,2,3,3,3,3,2,1,2,3,3
"13",2,1,2,1,1,2,1,1,1,1,3,2
"14",2,3,3,3,3,3,1,3,2,3,2,2
"15",1,1,3,1,1,1,2,3,2,2,1,2
"16",3,1,1,2,1,3,2,1,2,3,2,3
"17",1,2,1,3,1,1,3,2,3,1,2,2
"18",2,3,2,2,1,3,3,3,3,2,3,1
"19",1,1,1,2,3,2,1,2,3,2,3,1
"20",1,2,1,2,3,2,2,3,1,1,2,3
"21",2,1,3,3,3,1,2,2,2,1,3,3
"22",3,3,3,2,1,2,1,2,1,1,1,1
"23",3,2,2,3,2,1,1,1,3,3,3,2
"24",1,3,3,3,1,2,2,1,3,2,2,3
