"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,2,1,1,2,3,1,3,3,2,2
"2",1,1,3,2,1,1,2,1,2,2,3
"3",1,2,2,3,3,1,2,3,1,3,3
"4",3,3,1,2,3,2,2,3,3,2,3
"5",1,1,1,2,2,3,3,2,2,3,3
"6",3,1,3,3,3,2,3,2,1,2,2
"7",3,1,2,1,1,3,2,1,3,1,2
"8",2,1,1,1,2,1,2,3,1,1,1
"9",3,2,1,3,1,3,3,2,2,2,1
"10",3,2,3,2,2,1,2,1,1,3,1
"11",2,2,3,1,3,1,3,2,3,1,3
"12",2,2,3,3,2,3,1,1,3,3,3
"13",3,2,2,1,1,2,1,2,1,2,3
"14",2,1,3,3,1,2,2,3,3,2,1
"15",2,3,2,1,3,3,2,1,1,3,2
"16",1,3,2,3,2,1,3,1,3,2,1
"17",2,2,2,2,3,3,3,3,2,1,1
"18",1,3,3,1,1,2,3,3,2,3,2
"19",3,1,2,1,3,2,1,2,2,3,1
"20",2,3,1,2,1,2,3,1,1,1,3
"21",1,3,3,2,2,3,1,2,1,1,1
"22",3,3,2,3,2,1,1,3,2,1,2
"23",1,1,1,3,3,2,1,1,2,1,2
"24",2,3,1,2,1,1,1,2,3,3,2
