"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,3,1,3,3,3,1,4,4,3,1,3
"2",4,1,3,4,3,2,1,2,4,2,2,4
"3",2,2,3,1,3,3,3,4,1,4,4,4
"4",2,4,1,1,3,2,4,4,2,3,2,1
"5",2,1,4,3,1,3,1,3,4,1,3,2
"6",3,3,4,3,4,4,1,4,2,1,2,3
"7",4,1,1,2,2,4,1,4,3,4,2,2
"8",4,3,4,1,2,3,4,2,3,4,2,1
"9",1,3,1,1,4,3,2,3,1,1,3,2
"10",1,1,4,3,4,1,3,2,1,2,2,4
"11",3,1,2,2,1,1,2,4,2,1,3,4
"12",4,3,3,3,2,1,2,3,1,2,4,1
"13",4,4,2,2,2,1,2,1,4,1,2,3
"14",3,2,2,1,4,3,4,1,4,2,1,2
"15",4,3,4,4,2,2,4,4,1,3,3,3
"16",4,4,1,3,4,2,3,2,3,4,1,2
"17",2,4,3,3,1,4,3,1,2,4,3,3
"18",4,4,3,4,1,3,2,2,2,1,1,1
"19",2,2,2,4,4,4,1,1,3,3,3,4
"20",1,2,2,1,1,4,2,3,4,3,2,1
"21",4,2,4,2,3,4,3,1,1,1,3,2
"22",1,4,2,4,2,4,3,4,3,2,3,1
"23",3,4,2,1,3,1,1,4,3,2,4,2
"24",2,3,4,1,3,1,2,3,3,4,1,4
"25",1,2,1,3,1,2,2,2,3,4,4,4
"26",3,4,2,2,4,4,2,2,1,3,1,4
"27",2,1,2,3,3,4,4,4,1,2,1,2
"28",3,1,3,2,4,2,4,4,4,4,3,3
"29",1,3,3,2,1,1,3,4,4,2,1,2
"30",3,1,2,3,3,2,1,1,1,4,2,1
"31",1,3,2,4,3,2,4,1,2,1,4,3
"32",2,4,2,4,1,1,1,3,1,4,2,3
"33",2,1,3,4,1,1,4,1,3,3,2,2
"34",3,3,3,1,1,3,1,1,3,2,4,4
"35",4,1,1,4,4,3,2,3,2,2,4,3
"36",3,1,4,2,1,4,3,3,2,3,4,1
"37",3,3,1,4,3,1,3,2,4,3,3,1
"38",1,4,3,2,3,4,4,3,3,1,2,4
"39",2,2,3,3,4,1,4,3,3,1,4,1
"40",4,2,3,1,4,1,1,2,2,3,3,3
"41",4,2,1,1,1,2,3,3,1,2,1,3
"42",2,1,1,1,2,4,3,2,4,1,4,3
"43",2,2,1,2,2,2,1,2,2,1,1,1
"44",4,4,2,3,2,3,4,3,4,3,4,4
"45",2,4,4,2,4,2,2,1,4,2,3,1
"46",1,2,1,2,2,1,4,1,2,4,3,2
"47",3,2,4,4,2,2,3,4,3,1,1,4
"48",1,4,4,2,2,2,1,2,1,3,4,2
"49",3,3,4,4,3,4,2,2,4,4,4,2
"50",3,3,1,3,1,3,4,1,1,2,2,4
"51",1,2,3,4,4,3,3,3,2,4,1,1
"52",1,1,4,1,2,3,2,1,2,3,1,3
