"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",3,1,3,6,6,6,5,2,2
"2",3,3,6,3,5,5,2,1,1
"3",2,1,1,3,3,2,1,5,5
"4",6,1,4,6,4,2,4,3,6
"5",4,4,6,6,3,2,6,2,4
"6",4,1,1,2,5,5,4,1,4
"7",6,3,4,3,1,2,5,6,2
"8",5,5,3,2,4,5,5,5,1
"9",4,6,4,5,1,4,4,1,1
"10",5,5,6,4,2,6,3,5,2
"11",5,1,3,4,2,3,1,1,2
"12",5,2,2,1,2,5,6,3,5
"13",6,6,2,5,6,6,2,3,3
"14",1,3,2,6,2,5,2,5,4
"15",1,5,1,4,5,3,4,6,3
"16",3,2,5,4,3,1,2,6,3
"17",4,4,4,3,6,5,1,6,3
"18",1,3,6,1,2,2,4,1,3
"19",4,5,6,6,3,4,1,4,6
"20",2,2,2,1,3,6,3,6,1
"21",3,6,3,6,2,1,4,6,5
"22",2,5,1,3,1,6,6,4,3
"23",5,2,3,5,5,5,2,6,6
"24",4,6,2,4,6,2,6,5,5
"25",5,2,2,3,6,2,3,3,1
"26",6,6,5,3,2,3,2,2,5
"27",2,4,5,1,6,4,5,3,6
"28",5,5,5,2,5,1,6,2,2
"29",1,2,4,4,5,4,1,2,5
"30",2,4,3,4,2,3,6,3,1
"31",1,1,4,2,4,4,6,6,4
"32",3,4,4,2,1,6,1,2,4
"33",6,4,1,6,3,4,4,4,1
"34",3,3,1,5,5,3,6,4,6
"35",2,4,5,6,5,2,1,5,1
"36",6,4,2,2,1,4,3,5,6
"37",1,5,3,2,1,2,2,3,3
"38",3,5,2,1,3,3,5,1,6
"39",2,1,6,5,1,5,3,3,5
"40",1,3,2,5,4,1,5,2,2
"41",3,6,1,1,4,4,1,3,2
"42",4,1,4,1,2,1,2,4,1
"43",5,4,1,4,4,1,2,1,5
"44",6,3,3,1,5,1,1,4,4
"45",1,6,3,3,4,6,3,2,6
"46",6,1,6,5,4,4,6,5,3
"47",6,3,5,4,3,6,5,1,4
"48",4,3,5,2,6,6,4,5,5
"49",2,2,6,2,6,3,4,4,2
"50",3,2,5,3,1,1,5,4,6
"51",5,6,6,1,4,3,3,6,4
"52",1,6,5,5,3,5,5,4,2
"53",2,5,4,5,6,1,3,1,4
"54",4,2,1,6,1,3,3,2,3
