"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,3,2,3,3,2,1,1,3,3,2,3
"2",2,1,3,2,3,1,1,2,1,3,3,2
"3",2,1,2,2,1,3,1,1,3,2,1,1
"4",1,1,2,1,3,3,2,3,2,3,1,2
"5",3,2,1,3,2,3,3,2,3,3,1,2
"6",1,2,2,3,3,2,3,1,1,2,2,1
"7",3,1,1,1,2,2,1,2,1,2,1,3
"8",1,3,1,1,2,1,3,1,2,2,3,2
"9",3,3,2,1,1,1,2,2,3,1,2,3
"10",1,3,2,3,2,1,1,3,1,1,1,2
"11",3,1,3,3,3,1,2,3,3,2,2,1
"12",1,2,3,1,1,2,1,3,3,2,3,2
"13",1,2,1,2,3,1,2,1,3,1,1,3
"14",2,1,1,2,2,2,3,3,3,1,3,1
"15",2,3,1,3,1,3,2,2,1,2,3,1
"16",3,3,1,2,3,3,1,3,2,1,2,2
"17",3,2,2,1,2,1,1,1,2,3,3,1
"18",1,2,3,3,2,3,1,2,2,1,2,1
"19",2,1,3,1,2,3,3,1,1,1,2,3
"20",2,2,3,3,1,1,3,3,2,2,1,3
"21",2,3,3,1,3,2,3,2,2,1,1,1
"22",3,2,2,2,3,3,3,3,1,2,3,3
"23",3,1,2,3,1,2,2,1,2,1,3,2
"24",1,1,1,2,1,2,3,2,2,3,2,3
"25",2,2,1,1,1,1,2,3,1,3,2,1
"26",1,3,3,2,2,3,2,2,3,3,3,3
"27",3,3,3,2,1,2,2,1,1,3,1,2
