"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",2,3,2,2,2,3,1,1,3,2
"2",1,3,3,2,1,2,2,3,2,1
"3",1,2,3,3,3,3,2,1,2,3
"4",2,1,1,3,2,1,3,1,2,1
"5",2,2,2,1,1,3,2,1,1,3
"6",2,3,1,2,3,3,2,2,2,1
"7",2,1,3,1,1,1,2,1,3,2
"8",2,3,3,1,3,2,1,2,3,1
"9",1,1,1,2,3,1,2,2,3,1
"10",3,2,2,1,3,3,3,1,2,1
"11",2,2,3,3,1,2,3,3,1,1
"12",2,2,3,2,1,1,1,2,1,3
"13",1,2,1,3,3,3,1,3,1,2
"14",2,1,2,3,3,3,2,3,3,1
"15",3,1,1,2,1,1,2,3,1,3
"16",3,1,2,1,1,2,2,2,1,1
"17",1,2,2,2,1,1,1,1,2,1
"18",1,3,3,1,3,1,2,1,1,2
"19",3,3,2,2,1,1,3,2,3,2
"20",2,1,2,3,1,3,1,2,2,3
"21",3,3,3,3,1,3,3,2,2,2
"22",3,1,3,2,3,3,3,2,1,2
"23",2,2,3,2,3,1,3,3,3,3
"24",3,3,2,2,3,2,1,3,1,3
"25",1,2,2,1,1,3,3,3,3,2
"26",3,3,1,1,1,2,1,1,2,2
"27",2,1,1,2,3,2,1,1,1,2
"28",2,3,2,3,3,1,3,2,2,3
"29",3,1,3,3,2,2,1,1,3,3
"30",2,3,1,1,2,1,3,3,1,1
"31",2,1,1,1,2,3,3,2,3,3
"32",1,1,2,3,1,2,3,1,1,2
"33",1,2,1,1,2,1,1,2,2,3
"34",1,3,1,3,1,2,2,2,3,3
"35",3,3,3,1,2,3,2,3,2,3
"36",3,1,2,1,2,1,1,3,2,2
"37",3,2,1,1,3,2,2,1,3,3
"38",3,2,3,3,3,1,1,2,2,1
"39",1,1,3,1,2,3,1,2,1,1
"40",1,3,2,3,2,1,1,3,3,2
"41",1,1,2,1,3,2,3,3,2,3
"42",3,2,1,2,1,3,1,3,3,1
"43",3,3,2,3,2,1,2,1,1,1
"44",1,3,1,2,2,3,3,1,1,3
"45",1,1,3,2,2,2,2,3,2,2
"46",3,2,1,3,2,2,3,3,3,2
"47",1,2,3,2,2,2,3,1,3,1
"48",2,2,1,3,2,2,2,2,1,2
