"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,3,3,2,1,4,3,3,4
"2",2,1,1,2,4,3,1,2,3
"3",2,4,3,3,4,2,4,2,4
"4",3,1,1,3,2,4,3,1,4
"5",2,2,1,4,3,4,2,3,2
"6",1,1,2,1,2,3,2,2,1
"7",4,1,3,2,1,2,2,3,4
"8",2,1,4,3,1,3,1,4,1
"9",4,4,4,1,3,3,3,3,2
"10",2,4,2,1,3,1,2,4,4
"11",3,2,3,3,1,1,1,1,3
"12",1,4,1,3,4,3,3,1,2
"13",2,3,1,1,1,4,2,2,2
"14",1,2,4,2,3,4,4,1,1
"15",3,3,4,1,3,3,1,1,4
"16",1,1,4,3,3,2,4,3,3
"17",4,1,3,4,2,3,4,2,2
"18",1,3,3,4,4,4,1,3,3
"19",2,4,4,2,1,2,3,1,3
"20",1,1,2,4,3,2,2,1,4
"21",4,3,2,2,2,1,1,3,1
"22",4,2,2,1,1,3,3,1,1
"23",1,4,4,4,2,1,1,2,2
"24",3,2,2,1,4,4,4,3,4
"25",3,3,3,1,1,2,4,4,2
"26",4,2,1,2,3,1,3,2,4
"27",4,4,1,3,2,2,2,4,3
"28",4,3,4,3,4,4,2,2,3
"29",1,2,1,1,2,2,1,4,3
"30",3,4,1,2,4,2,1,2,1
"31",4,2,4,4,4,2,2,3,1
"32",3,4,3,3,2,4,2,1,1
"33",1,3,3,2,4,1,3,4,1
"34",3,1,2,3,4,1,3,4,2
"35",3,4,2,4,1,3,1,3,4
"36",4,3,2,4,3,1,4,1,3
"37",2,2,4,4,2,3,3,4,4
"38",4,1,3,2,3,4,1,4,2
"39",1,2,1,3,1,1,4,3,2
"40",2,4,2,2,2,4,4,4,3
"41",3,3,1,4,3,3,4,4,1
"42",2,3,2,4,1,2,3,2,1
"43",2,2,3,1,4,1,2,1,2
"44",3,1,4,1,2,1,4,2,3
