"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,4,6,5,1,6,1,4,2,4,6
"2",3,2,4,4,6,6,3,3,6,5,1
"3",2,1,5,3,6,3,4,2,1,3,6
"4",2,4,4,6,1,5,5,1,4,1,2
"5",4,1,4,2,5,5,1,5,4,4,1
"6",6,5,2,6,4,4,6,4,2,3,1
"7",5,4,3,3,4,1,3,1,1,1,1
"8",5,4,1,5,6,3,5,6,6,2,3
"9",5,5,5,1,4,6,2,3,3,2,1
"10",2,5,5,4,3,3,6,5,5,6,4
"11",1,4,2,2,3,4,4,6,2,6,5
"12",3,1,2,5,3,2,1,3,2,2,1
"13",1,3,3,4,5,4,1,2,5,1,2
"14",1,6,3,2,1,3,3,4,5,5,1
"15",5,6,6,6,5,3,3,3,2,6,2
"16",1,4,6,1,6,5,5,3,4,5,5
"17",3,5,3,6,4,6,4,2,5,6,6
"18",1,6,5,2,4,2,1,2,4,2,4
"19",2,3,1,4,2,2,4,2,6,4,1
"20",6,2,6,4,4,2,4,5,3,1,5
"21",2,5,1,5,5,1,3,3,4,2,6
"22",6,2,2,1,5,1,5,3,5,4,2
"23",1,3,3,6,6,1,6,4,3,6,3
"24",5,1,2,6,3,2,5,5,4,5,6
"25",6,3,3,2,3,6,1,2,1,5,3
"26",4,3,6,2,5,1,3,6,5,3,5
"27",1,3,5,6,4,6,2,6,6,3,4
"28",6,5,4,3,6,2,1,6,2,5,4
"29",4,5,5,5,1,1,4,6,4,3,1
"30",5,1,5,5,5,6,6,2,3,4,3
"31",4,2,2,2,6,5,4,1,2,1,4
"32",5,6,1,4,1,6,4,3,1,3,4
"33",5,6,4,1,3,5,3,5,6,4,6
"34",2,3,2,1,2,5,2,1,3,3,6
"35",3,2,1,2,3,6,6,4,5,1,5
"36",5,1,3,1,1,4,3,6,4,1,3
"37",3,2,5,3,2,4,5,5,1,6,1
"38",6,5,2,4,6,4,2,1,5,4,5
"39",3,4,1,1,6,3,2,4,1,3,2
"40",2,3,4,1,4,2,6,5,2,2,2
"41",4,6,6,3,3,4,6,2,6,2,2
"42",4,5,1,1,2,2,6,2,3,5,4
"43",1,1,1,5,4,4,3,1,2,5,3
"44",4,2,6,6,2,3,1,1,5,3,3
"45",2,2,3,6,1,3,2,6,1,4,4
"46",4,6,4,6,6,4,2,4,3,1,5
"47",6,4,5,2,2,3,5,3,2,1,6
"48",2,6,2,3,5,6,5,6,3,4,2
"49",6,4,1,5,2,5,2,5,4,6,2
"50",6,3,6,3,1,4,6,1,4,5,4
"51",3,6,2,3,2,1,1,5,5,1,3
"52",4,3,3,4,5,5,6,6,1,2,6
"53",1,1,3,3,1,2,5,3,6,3,5
"54",3,6,4,5,3,1,5,1,1,4,5
"55",5,2,4,4,1,1,2,2,3,6,5
"56",1,5,6,4,2,5,3,5,1,2,3
"57",2,1,6,2,3,1,2,4,3,5,2
"58",4,2,1,3,4,3,1,4,6,6,6
"59",6,1,4,5,2,5,4,4,6,2,4
"60",3,4,5,1,5,2,4,1,6,6,3
