"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",2,1,1,4,1,2,2,3,1,2,3,2,1
"2",1,4,3,4,3,2,3,3,3,1,4,4,4
"3",2,1,3,3,2,2,1,4,3,4,4,1,4
"4",3,1,1,1,3,3,1,1,2,1,3,1,3
"5",2,1,4,1,3,1,4,2,3,3,1,4,2
"6",4,4,2,2,3,4,1,2,3,2,4,2,1
"7",1,4,4,2,2,1,2,4,2,4,3,3,3
"8",4,2,3,1,4,3,3,2,2,4,4,3,1
"9",3,3,4,2,4,4,2,1,4,3,3,4,4
"10",1,4,1,1,1,3,2,3,3,3,1,3,1
"11",1,3,1,2,2,1,4,2,1,2,4,4,3
"12",2,4,2,1,2,2,3,1,1,3,4,1,2
"13",4,2,4,3,3,1,4,3,1,3,3,2,4
"14",2,2,2,2,4,1,1,4,3,2,2,4,1
"15",3,4,4,1,4,2,2,2,2,2,2,1,4
"16",3,1,1,3,2,4,3,4,4,3,4,4,3
"17",2,2,2,1,3,4,2,3,1,4,1,4,4
"18",3,2,2,4,1,1,3,4,2,2,1,3,4
"19",2,2,4,4,1,4,4,1,3,2,4,3,3
"20",2,3,4,4,3,4,2,4,2,1,1,2,2
"21",2,2,3,1,1,1,1,2,4,1,2,2,3
"22",4,3,1,2,2,2,4,1,4,2,1,2,4
"23",4,2,4,4,2,3,1,3,4,2,1,4,2
"24",3,4,3,3,2,3,4,1,1,1,2,4,1
"25",1,1,4,2,2,3,3,3,4,1,2,1,1
"26",1,3,2,3,1,4,1,2,2,1,3,3,4
"27",1,1,3,2,4,4,4,4,1,2,3,2,2
"28",2,4,2,3,4,3,4,3,4,4,1,1,3
"29",3,3,2,1,3,2,4,4,4,1,3,3,1
"30",4,1,2,2,1,2,2,1,2,4,2,4,2
"31",3,4,3,4,1,1,3,2,4,4,3,2,2
"32",4,3,1,3,4,1,2,3,3,1,4,1,2
"33",4,1,3,3,4,2,3,2,1,1,1,3,3
"34",4,4,1,4,3,3,1,4,1,3,2,3,3
"35",1,2,1,3,4,2,2,1,4,4,3,3,2
"36",1,1,2,4,4,3,3,1,3,3,2,2,4
"37",3,2,1,4,2,4,4,2,2,4,2,1,1
"38",1,3,3,3,3,1,1,1,2,3,1,1,1
"39",3,3,4,2,1,3,1,3,1,4,4,2,2
"40",4,3,3,1,1,4,3,4,3,3,2,1,3
