"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",1,3,3,2,3,3,4,1,4,4,4,2,4,2
"2",4,3,4,3,4,3,4,4,2,3,2,2,4,1
"3",3,1,4,3,2,2,4,1,1,2,1,3,4,3
"4",4,4,1,2,2,3,2,3,1,3,2,4,1,4
"5",2,1,2,1,2,4,2,4,4,3,1,1,3,2
"6",3,2,1,4,2,1,4,4,1,3,4,2,2,2
"7",3,4,3,1,4,3,2,1,3,3,1,1,2,4
"8",3,3,1,4,3,3,1,1,2,4,1,4,3,2
"9",3,2,1,4,3,4,1,3,4,2,2,2,4,4
"10",1,2,2,2,4,4,1,3,1,4,3,3,2,1
"11",4,1,3,2,1,2,1,3,2,4,4,2,3,4
"12",4,2,3,2,3,1,1,1,1,1,2,1,2,2
"13",2,1,4,4,4,1,3,3,3,4,2,3,1,2
"14",2,3,4,2,2,4,4,3,2,1,4,1,2,4
"15",3,4,3,1,1,1,4,3,4,4,2,3,2,3
"16",1,2,3,4,2,1,2,1,2,3,3,4,4,4
"17",1,4,3,4,4,4,3,2,1,1,2,3,3,3
"18",2,1,1,1,3,3,3,2,1,4,3,1,4,3
"19",1,2,1,1,2,2,3,1,2,1,2,2,1,1
"20",3,1,3,4,1,3,2,4,2,2,3,1,1,1
"21",4,1,2,2,4,1,3,2,4,2,1,2,3,1
"22",3,4,2,2,1,2,1,4,2,1,1,3,4,2
"23",1,2,2,3,3,2,4,4,3,4,1,4,2,4
"24",1,4,4,3,3,2,1,4,4,2,3,2,1,3
"25",3,4,4,1,3,2,3,2,2,3,4,4,1,1
"26",4,2,3,1,3,4,3,4,3,1,3,4,4,3
"27",1,1,4,1,1,3,1,2,3,2,2,4,2,3
"28",4,2,2,3,1,4,3,1,4,3,4,3,1,3
"29",4,3,4,4,2,2,2,3,4,1,3,4,3,1
"30",2,4,1,2,1,4,4,1,3,2,3,3,3,1
"31",2,1,1,3,4,3,2,2,4,1,4,4,2,2
"32",1,3,1,3,1,1,3,3,3,1,1,1,3,3
"33",2,3,4,3,1,4,2,2,1,4,1,2,1,2
"34",2,3,2,1,4,1,2,4,1,2,4,3,3,4
"35",4,3,2,4,4,2,4,2,3,2,3,1,1,4
"36",2,4,2,3,2,1,1,2,3,3,4,1,4,1
