"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",2,4,5,2,1,1,4,4,3
"2",1,1,3,2,4,5,2,3,2
"3",1,3,4,3,2,4,5,3,5
"4",2,3,2,4,2,5,1,1,2
"5",4,1,1,4,3,3,3,5,5
"6",2,5,1,5,3,2,5,3,2
"7",2,3,1,2,5,4,4,5,1
"8",3,4,4,3,3,1,1,5,5
"9",4,5,3,1,4,2,4,5,4
"10",5,3,3,5,5,1,3,4,2
"11",4,5,5,4,5,5,4,3,3
"12",4,1,4,2,5,3,3,1,3
"13",1,5,4,4,2,1,3,2,3
"14",5,4,1,5,4,4,1,2,3
"15",4,3,5,5,1,2,2,1,4
"16",5,2,5,3,4,4,2,4,5
"17",1,5,2,3,5,3,2,4,4
"18",5,5,4,2,2,3,1,3,1
"19",5,4,3,4,2,3,5,1,5
"20",4,2,4,3,1,4,5,5,2
"21",2,2,4,5,4,5,4,2,4
"22",3,4,2,3,4,1,2,1,1
"23",3,5,1,2,1,5,3,2,5
"24",3,4,3,5,2,5,3,5,1
"25",3,1,3,1,1,4,1,4,4
"26",1,2,2,5,1,3,2,5,3
"27",2,1,5,4,3,2,1,4,1
"28",1,2,1,2,3,2,4,1,4
"29",1,4,5,1,3,4,3,1,2
"30",3,2,5,1,4,3,5,2,1
"31",5,1,2,3,1,2,4,2,1
"32",2,3,3,1,5,2,1,2,5
"33",4,2,1,1,2,1,2,3,2
"34",3,1,2,4,5,1,5,3,4
"35",5,3,2,1,3,5,5,4,3
