"","V1","V2","V3","V4","V5","V6","V7"
"1",3,2,1,1,1,2,1
"2",2,2,2,1,3,3,2
"3",2,3,1,2,2,1,2
"4",2,2,2,2,2,1,3
"5",2,1,3,3,3,2,1
"6",2,2,3,3,2,1,2
"7",3,1,2,3,1,3,3
"8",1,2,3,3,1,3,1
"9",2,3,3,2,1,3,2
"10",1,1,3,2,3,1,3
"11",1,1,1,3,2,1,1
"12",2,1,3,1,2,3,3
"13",1,2,2,2,3,2,1
"14",3,3,3,1,1,1,3
"15",3,2,3,2,2,3,1
"16",3,1,3,3,2,2,2
"17",2,2,1,1,3,1,1
"18",3,1,3,2,1,1,1
"19",1,1,1,3,3,3,2
"20",1,1,2,1,2,3,1
"21",1,3,1,1,3,2,3
"22",3,1,1,2,3,3,1
"23",3,2,1,3,3,1,3
"24",1,2,2,2,2,2,3
"25",2,3,1,3,2,3,1
"26",3,3,3,2,3,2,2
"27",1,2,2,1,3,1,2
"28",3,3,1,3,1,2,2
"29",2,3,3,3,3,3,3
"30",1,3,2,2,3,3,2
"31",2,1,2,2,2,2,3
"32",1,3,3,1,2,1,1
"33",3,2,3,1,3,3,2
"34",1,3,2,3,1,1,3
"35",2,3,2,1,1,3,1
"36",1,2,1,1,1,3,3
"37",3,1,1,1,2,1,2
"38",2,1,1,2,1,2,3
"39",3,3,1,2,2,3,3
"40",1,3,1,2,1,2,1
"41",3,3,2,3,3,1,1
"42",3,3,2,1,2,2,2
"43",2,1,2,3,1,1,2
"44",1,1,3,1,1,2,2
"45",2,2,2,3,1,2,1
"46",2,2,1,2,1,1,2
"47",3,1,2,1,3,2,3
"48",1,2,3,3,2,2,3
