"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",5,1,2,4,1,2,2,5,2,3
"2",1,3,1,3,4,2,1,2,5,2
"3",4,4,1,3,2,1,5,1,1,3
"4",3,3,2,1,3,2,5,5,2,1
"5",3,3,2,5,5,4,2,2,1,5
"6",1,1,5,5,4,1,3,4,3,3
"7",1,4,4,2,5,4,5,5,4,3
"8",2,4,5,3,5,3,2,1,2,1
"9",3,5,5,5,1,4,5,3,3,2
"10",3,1,4,1,3,5,2,1,5,3
"11",1,2,2,4,1,5,4,1,3,4
"12",4,2,1,1,5,3,1,4,3,4
"13",4,2,3,4,5,1,4,3,5,1
"14",5,3,4,1,1,3,4,2,4,2
"15",2,2,4,4,2,3,1,5,1,2
"16",2,1,1,2,2,4,3,3,4,1
"17",4,5,2,2,4,5,3,4,1,2
"18",2,2,5,2,3,2,4,2,1,5
"19",2,5,1,5,3,3,4,4,5,4
"20",5,5,4,4,4,2,3,1,4,4
"21",4,3,5,3,2,5,3,5,5,5
"22",5,4,3,5,3,5,1,2,3,1
"23",3,4,3,2,1,1,1,4,4,5
"24",5,1,3,3,4,4,5,3,2,5
"25",1,5,3,1,2,1,2,3,2,4
