"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,1,1,1,2,1,2,3,2,3,3
"2",1,1,3,2,2,3,3,2,2,1,3
"3",3,1,2,3,2,2,1,2,1,3,2
"4",2,3,1,3,1,3,2,1,1,1,2
"5",2,2,3,3,3,1,1,3,2,1,1
"6",1,2,2,2,1,3,1,3,1,3,1
"7",1,2,1,3,3,1,2,2,1,2,3
"8",3,3,2,2,2,1,1,1,3,1,3
"9",1,1,2,2,1,1,2,1,3,3,2
"10",3,2,1,1,1,1,3,2,2,1,2
"11",2,3,3,1,1,2,1,2,1,2,3
"12",2,3,1,2,3,3,3,2,3,3,1
"13",1,3,3,3,2,2,3,1,2,3,2
"14",3,1,3,3,1,2,2,2,3,2,1
"15",1,2,1,1,2,2,1,1,3,2,1
"16",3,2,3,1,3,3,2,1,2,3,3
"17",3,1,1,2,3,3,1,3,2,2,2
"18",2,2,2,3,1,3,3,3,3,2,3
"19",1,3,2,1,3,2,2,3,3,1,2
"20",2,1,2,1,3,2,3,1,1,1,1
"21",3,3,3,2,2,1,3,3,1,2,1
