"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",4,3,4,5,1,3,5,1,6,4
"2",5,2,5,2,1,4,6,5,2,5
"3",3,6,3,5,5,3,6,1,2,5
"4",6,1,2,6,4,3,2,5,1,4
"5",1,4,6,3,4,2,6,2,6,3
"6",2,1,4,5,4,6,3,6,6,5
"7",1,2,1,1,4,4,2,2,3,5
"8",2,2,4,6,6,1,5,3,3,6
"9",5,6,1,5,1,6,3,4,4,3
"10",3,1,4,1,5,5,6,4,5,3
"11",3,6,2,2,2,5,5,2,5,6
"12",4,5,6,1,2,3,3,6,3,6
"13",2,6,5,2,4,1,5,6,3,3
"14",3,3,6,6,6,4,1,4,1,3
"15",4,5,2,3,5,1,1,3,1,5
"16",4,1,5,3,5,4,4,1,1,1
"17",1,4,5,4,2,5,3,1,1,5
"18",1,5,6,6,3,5,4,5,4,4
"19",6,4,3,1,6,1,4,1,4,3
"20",5,3,6,2,6,6,3,2,5,4
"21",5,4,4,2,4,6,1,5,3,1
"22",4,6,5,5,5,5,2,2,6,2
"23",4,2,1,3,6,5,4,5,4,6
"24",1,6,3,4,6,3,1,5,5,4
"25",2,5,4,1,1,4,2,3,4,1
"26",3,1,3,6,1,6,4,2,3,2
"27",4,5,2,5,6,4,6,6,3,2
"28",3,3,2,1,2,1,2,5,6,2
"29",2,4,3,1,3,6,6,4,1,4
"30",2,2,6,3,1,3,1,4,5,2
"31",6,5,1,2,5,3,4,4,6,5
"32",6,5,6,4,4,6,5,3,2,6
"33",3,6,4,4,2,2,4,5,1,1
"34",5,3,1,1,3,3,5,2,1,2
"35",5,4,3,6,3,4,1,3,6,6
"36",2,5,1,6,4,2,3,1,5,1
"37",4,1,1,4,2,1,6,3,5,4
"38",6,2,2,4,2,5,1,1,3,3
"39",6,6,4,3,1,2,2,2,2,4
"40",6,4,5,6,2,2,6,4,4,2
"41",5,2,6,5,3,1,3,3,2,1
"42",6,2,3,3,3,4,5,6,6,1
"43",1,3,2,5,1,2,4,6,2,6
"44",5,3,5,4,5,1,2,6,5,5
"45",1,3,2,4,5,6,5,3,4,1
"46",1,1,3,2,6,2,3,4,2,2
"47",2,4,1,3,3,5,2,6,2,3
"48",3,1,5,2,3,2,1,1,4,6
