"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,2,5,3,1,4,6,5,5,5,3
"2",4,3,6,5,1,6,4,5,3,5,5
"3",3,6,3,1,5,4,3,5,1,5,2
"4",5,5,2,6,4,4,1,3,3,1,6
"5",6,3,5,6,5,2,3,3,5,6,5
"6",2,4,4,2,3,6,6,3,1,6,1
"7",3,1,3,2,1,1,3,2,3,6,2
"8",1,4,2,3,5,4,3,1,6,2,1
"9",1,1,4,6,6,3,4,4,3,5,1
"10",4,4,1,3,5,1,2,1,2,5,5
"11",6,1,3,4,5,1,5,4,5,1,4
"12",4,2,4,1,6,5,4,2,6,2,6
"13",3,4,6,2,1,3,1,4,6,1,4
"14",2,6,4,5,6,2,2,2,4,1,3
"15",2,5,1,1,2,5,4,3,3,1,3
"16",5,2,2,5,4,2,4,6,1,6,3
"17",6,3,1,3,1,5,3,4,1,3,6
"18",4,6,5,3,4,5,1,1,4,6,3
"19",5,3,5,3,5,6,5,6,3,1,1
"20",4,3,2,1,6,2,6,4,2,3,2
"21",5,2,1,5,3,5,2,3,6,5,2
"22",3,5,6,4,6,4,5,2,2,6,6
"23",6,6,2,1,2,3,5,2,4,5,4
"24",1,5,5,2,3,2,3,6,2,2,5
"25",3,4,1,6,6,5,6,6,4,4,4
"26",2,1,1,2,4,2,5,3,5,4,6
"27",2,1,6,4,5,5,2,5,1,2,4
"28",4,6,1,4,1,3,4,6,5,2,1
"29",3,2,3,5,3,3,6,1,1,1,5
"30",1,6,3,5,4,6,5,4,6,3,5
"31",6,2,6,2,4,3,1,3,2,3,1
"32",5,1,4,1,3,4,1,6,4,4,5
"33",2,4,3,4,2,3,2,6,6,6,6
"34",1,2,2,4,2,6,1,2,2,4,4
"35",5,5,6,4,3,2,6,2,6,4,2
"36",1,3,6,1,4,1,4,1,4,3,4
"37",6,4,4,6,1,4,5,1,2,2,3
"38",3,1,5,6,2,6,3,1,5,3,2
"39",2,3,2,6,3,1,1,5,4,2,2
"40",6,5,3,2,6,6,2,5,5,4,3
"41",5,6,4,3,2,1,6,5,3,3,6
"42",4,5,5,5,2,1,2,4,1,4,1
