"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,1,1,3,3,1,2,1,2,1,1,2
"2",3,3,2,3,2,3,3,2,3,3,1,2
"3",3,2,1,3,3,3,2,3,1,2,2,3
"4",1,3,3,1,2,3,2,1,2,2,2,3
"5",3,3,1,1,2,2,1,2,2,1,3,3
"6",1,3,1,2,1,2,2,3,3,2,1,1
"7",2,3,3,2,3,2,3,3,1,1,3,2
"8",3,1,3,2,1,2,2,2,1,3,1,3
"9",1,2,2,3,1,1,3,2,3,1,3,3
"10",1,1,3,3,2,2,1,3,2,3,3,2
"11",3,2,3,1,2,1,3,3,2,2,1,1
"12",2,2,1,2,1,3,3,1,2,3,3,1
"13",1,1,1,1,2,1,3,2,1,3,2,2
"14",2,2,3,2,3,1,1,1,3,3,2,3
"15",2,3,2,3,1,1,1,1,1,2,2,1
"16",3,1,2,1,3,2,2,1,3,2,3,1
"17",1,2,2,2,3,3,1,2,1,1,1,1
"18",2,1,2,1,1,3,1,3,3,1,2,2
