"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",5,2,3,3,1,3,1,2,2
"2",2,4,2,4,5,1,1,5,3
"3",2,4,3,3,1,2,5,5,5
"4",3,1,5,1,4,1,3,5,4
"5",3,5,1,1,3,2,1,4,2
"6",4,3,2,3,1,1,4,4,1
"7",1,3,3,1,3,1,2,3,1
"8",1,3,5,3,2,1,3,4,2
"9",2,5,2,4,2,3,5,2,4
"10",2,4,1,3,3,3,3,3,3
"11",5,4,2,3,4,4,2,1,1
"12",2,1,1,4,4,1,3,2,1
"13",4,4,5,1,2,2,2,2,1
"14",2,2,5,4,1,5,4,3,1
"15",2,3,5,5,5,3,1,2,4
"16",5,2,5,5,4,3,3,4,5
"17",3,5,4,4,4,5,5,4,2
"18",4,1,4,3,5,4,1,4,1
"19",3,1,2,1,5,3,4,3,2
"20",5,5,5,2,1,3,4,4,3
"21",2,1,1,2,1,4,2,5,2
"22",3,3,1,2,2,5,5,1,1
"23",2,4,4,2,3,1,4,1,5
"24",1,2,1,3,5,5,4,4,4
"25",5,4,4,2,5,5,3,3,2
"26",1,3,1,4,1,2,2,1,4
"27",1,5,3,2,5,2,4,2,2
"28",1,3,5,2,4,4,5,2,4
"29",3,3,3,4,5,4,4,5,5
"30",4,2,3,1,1,4,5,1,4
"31",1,1,3,2,3,3,1,4,5
"32",3,2,4,2,5,2,2,1,3
"33",4,3,1,4,3,5,1,3,5
"34",2,4,2,1,4,5,1,2,3
"35",4,3,4,5,1,3,1,5,2
"36",2,2,4,1,3,3,5,5,1
"37",1,5,4,1,1,4,2,3,5
"38",4,5,1,1,5,3,3,1,5
"39",5,3,1,2,4,2,5,5,3
"40",3,4,5,4,2,4,1,1,3
"41",3,5,3,5,1,1,3,1,3
"42",1,5,2,5,3,4,3,5,1
"43",4,4,3,5,5,2,5,3,1
"44",4,2,2,3,4,1,5,2,5
"45",1,2,3,5,4,5,2,1,2
"46",3,2,2,5,2,2,2,4,5
"47",5,4,1,5,2,4,4,4,4
"48",5,1,2,2,2,1,1,3,4
"49",4,1,2,5,3,4,4,2,3
"50",4,5,5,3,3,5,2,5,4
"51",5,2,3,1,2,5,3,5,3
"52",1,1,4,5,2,2,5,3,3
"53",5,1,5,4,3,2,4,1,2
"54",5,5,4,4,4,1,2,3,4
"55",3,1,4,3,2,5,3,2,5
