"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,2,4,4,3,1,1,4,2,2,2,4
"2",1,4,1,2,3,4,3,1,2,2,3,4
"3",1,2,2,1,4,3,4,2,3,4,2,3
"4",2,2,4,1,2,4,1,1,3,3,4,3
"5",4,1,3,1,3,4,3,4,3,3,3,1
"6",1,1,2,4,2,3,2,3,4,1,3,4
"7",3,1,4,1,1,1,3,2,4,2,2,3
"8",2,4,1,4,2,2,3,3,4,4,2,1
"9",3,3,2,2,4,1,2,4,4,3,4,2
"10",3,2,1,3,4,4,4,4,1,1,2,2
"11",3,4,2,3,3,1,1,2,1,4,3,3
"12",2,1,2,4,1,3,3,1,1,3,1,2
"13",3,3,2,4,1,4,2,2,2,1,4,1
"14",1,1,3,3,3,2,1,2,1,2,4,1
"15",2,1,1,2,1,2,4,4,2,4,4,3
"16",3,3,4,2,1,4,2,3,1,4,2,4
"17",4,4,2,1,2,3,1,4,2,2,1,3
"18",4,2,3,2,2,1,4,3,1,2,1,1
"19",3,3,3,4,3,1,4,1,3,1,1,3
"20",2,3,3,1,4,2,3,3,1,1,4,4
"21",4,2,1,2,1,2,1,1,4,1,3,2
"22",4,4,3,3,2,3,4,2,4,3,4,4
"23",1,3,1,1,2,1,2,1,2,3,2,1
"24",1,4,4,3,1,2,4,4,3,2,3,2
"25",4,2,4,4,4,3,3,1,2,4,3,2
"26",4,1,1,3,4,2,2,3,3,3,1,4
"27",2,4,4,2,4,3,2,2,3,1,1,1
"28",1,3,3,3,3,4,1,3,4,4,1,2
