"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",2,2,2,1,2,2,2,1,2
"2",2,1,3,3,2,1,2,3,3
"3",3,2,2,3,3,2,1,2,3
"4",1,2,2,1,2,1,1,3,3
"5",3,3,1,3,1,3,2,2,3
"6",2,2,3,2,1,1,1,2,1
"7",2,3,1,3,2,1,1,1,2
"8",2,1,1,2,3,2,2,3,2
"9",2,1,2,3,1,3,1,3,1
"10",1,2,1,1,1,3,2,2,1
"11",1,2,1,3,3,1,3,3,2
"12",3,3,1,1,2,2,1,3,1
"13",1,3,3,2,2,3,1,1,2
"14",3,1,3,1,3,3,1,2,2
"15",1,3,2,3,1,2,3,2,2
"16",3,3,2,2,3,1,2,1,3
"17",3,2,3,2,1,3,2,3,2
"18",2,3,2,2,3,3,3,3,1
"19",3,1,1,2,2,1,3,2,1
"20",1,1,2,3,3,2,2,1,1
"21",3,1,2,1,1,1,3,1,2
"22",2,3,3,1,1,2,3,3,3
"23",2,2,1,1,3,3,3,1,3
"24",3,2,3,3,2,2,3,1,1
"25",1,1,3,2,2,3,3,2,3
"26",1,1,1,2,1,2,1,1,3
"27",1,3,3,1,3,1,2,2,1
