"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",4,5,1,2,2,5,1,5,3,4,3,3
"2",3,1,3,4,2,1,5,5,4,2,5,3
"3",2,4,5,4,2,4,3,4,1,3,1,5
"4",5,1,1,2,1,3,3,4,3,2,1,1
"5",5,3,4,1,3,4,1,4,4,5,5,4
"6",5,1,4,3,4,1,4,2,3,4,5,5
"7",1,5,4,2,4,3,2,1,5,3,3,5
"8",3,4,5,5,1,2,2,1,3,4,5,2
"9",2,2,3,5,4,5,1,4,3,1,4,5
"10",4,5,5,3,4,3,5,4,2,1,4,1
"11",4,2,2,1,5,4,5,1,3,2,3,4
"12",3,5,1,5,3,4,4,2,5,5,4,3
"13",1,1,2,3,1,4,2,3,2,5,4,5
"14",2,5,3,1,5,1,3,4,1,4,4,2
"15",2,4,3,1,2,4,3,3,5,2,5,1
"16",5,3,2,5,5,2,3,4,5,1,3,2
"17",3,2,3,4,5,3,1,1,4,5,2,1
"18",1,3,3,2,3,5,4,1,2,1,1,2
"19",2,1,2,3,4,5,4,5,4,4,2,2
"20",4,2,5,2,4,2,2,5,5,3,1,4
"21",1,2,1,5,2,1,3,1,2,3,2,3
"22",4,5,2,4,3,1,2,3,2,5,1,1
"23",1,4,1,4,5,3,4,5,2,3,5,4
"24",3,1,4,5,5,4,2,3,1,2,1,3
"25",2,1,5,1,3,2,1,2,2,1,3,3
"26",5,3,3,5,3,3,5,5,1,4,2,5
"27",4,2,4,1,1,3,4,2,1,5,3,2
"28",4,5,4,4,1,5,3,2,4,1,2,4
"29",1,3,4,3,1,1,1,5,4,2,3,1
"30",5,4,2,3,2,2,1,1,1,2,4,4
"31",3,3,1,2,4,5,2,2,1,3,5,1
"32",5,2,5,4,2,5,5,3,5,3,4,2
"33",3,4,1,1,3,1,4,3,4,1,2,5
"34",2,3,2,3,1,2,5,2,5,4,1,4
"35",1,4,5,2,5,2,5,3,3,5,2,3
