"","V1","V2"
"1",1,1
"2",2,1
"3",1,2
"4",3,2
"5",1,2
"6",1,2
"7",3,2
"8",3,1
"9",2,1
"10",2,1
"11",2,2
"12",1,1
"13",2,3
"14",3,1
"15",1,3
"16",2,3
"17",3,2
"18",2,2
"19",1,1
"20",3,3
"21",2,2
"22",1,1
"23",3,1
"24",2,2
"25",3,1
"26",1,3
"27",1,3
"28",3,3
"29",2,3
"30",1,3
"31",3,3
"32",3,3
"33",2,2
