"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,2,1,2,2,3,3,3
"2",3,2,2,3,1,1,1,1
"3",2,3,1,3,3,1,3,3
"4",3,2,2,1,3,1,3,2
"5",1,1,1,1,1,1,2,3
"6",2,3,2,1,2,2,2,2
"7",1,2,1,1,3,2,3,1
"8",1,1,2,2,3,1,1,1
"9",1,1,2,3,1,3,3,2
"10",1,2,3,1,1,3,1,1
"11",2,1,3,2,1,1,3,1
"12",2,2,2,2,2,2,2,2
"13",1,1,3,3,2,2,1,3
"14",1,3,3,3,2,2,3,1
"15",2,3,1,1,2,1,1,1
"16",1,3,1,3,1,2,1,2
"17",3,3,3,1,1,2,3,3
"18",3,1,2,3,2,1,2,3
"19",2,2,3,3,1,1,2,2
"20",3,3,3,3,3,3,1,2
"21",3,1,1,2,1,2,3,2
"22",3,2,2,3,2,3,3,1
"23",2,3,2,2,1,3,1,3
"24",3,2,1,2,3,2,1,3
"25",3,1,3,1,3,2,2,1
"26",3,1,1,1,2,3,1,2
"27",2,2,3,1,2,1,1,3
"28",2,2,2,2,2,2,2,2
"29",2,1,1,3,3,3,2,1
"30",3,3,1,2,1,3,2,1
"31",1,3,3,2,3,1,2,2
"32",1,3,2,1,3,3,2,3
"33",2,1,3,2,3,3,3,3
