"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",4,2,1,4,4,1,2,4,2,1
"2",5,5,3,3,3,2,1,1,1,2
"3",2,4,3,5,1,2,1,4,2,4
"4",3,2,5,1,4,4,4,4,5,2
"5",2,1,4,2,1,1,2,3,5,3
"6",5,3,5,2,3,1,5,2,2,4
"7",1,3,5,3,2,5,1,3,2,1
"8",1,2,1,1,2,2,3,2,3,5
"9",3,2,4,5,3,5,2,2,1,5
"10",3,3,2,1,4,1,1,5,4,3
"11",4,4,5,3,4,3,2,1,5,5
"12",5,3,4,5,5,5,3,5,3,2
"13",2,4,2,1,4,5,4,1,2,3
"14",3,4,1,2,1,4,3,5,1,4
"15",2,1,1,3,3,5,5,4,4,4
"16",3,4,1,3,5,2,5,3,5,1
"17",5,1,2,1,2,3,4,3,1,2
"18",4,5,5,4,2,4,5,4,2,3
"19",2,1,5,4,5,2,3,2,1,3
"20",1,1,3,5,3,3,3,5,5,2
"21",4,5,3,2,1,5,3,2,4,1
"22",4,5,2,5,4,1,4,3,3,5
"23",1,5,2,4,5,4,2,3,4,4
"24",5,3,1,4,2,4,1,2,5,3
"25",5,2,4,3,1,2,4,5,4,5
"26",4,1,3,2,5,4,1,1,3,4
"27",1,4,4,4,2,1,4,1,4,2
"28",2,5,4,1,3,3,2,5,3,1
"29",3,2,2,5,1,3,5,1,3,1
"30",1,3,3,2,5,3,5,4,1,5
