"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",4,2,2,3,2,1,4,2,1,2,1,4
"2",2,2,1,4,3,3,3,2,4,1,1,1
"3",1,1,1,4,2,3,1,3,3,3,3,4
"4",3,3,1,1,2,4,4,3,3,2,3,1
"5",2,3,1,1,3,2,2,1,2,4,4,4
"6",1,3,3,1,4,3,1,3,1,2,4,2
"7",4,3,3,4,3,2,4,4,3,1,4,3
"8",1,4,2,3,4,4,4,1,3,3,2,2
"9",3,1,2,1,4,2,2,4,4,3,1,2
"10",1,4,2,2,1,4,3,4,2,1,1,3
"11",3,4,2,4,1,1,2,3,2,3,4,1
"12",2,4,4,3,3,1,2,4,4,2,3,4
"13",2,3,4,2,1,1,1,2,3,3,1,1
"14",4,4,1,2,4,2,1,2,1,2,2,3
"15",4,1,3,1,1,3,2,2,3,1,2,4
"16",3,2,2,3,1,4,1,1,4,2,4,3
"17",4,2,3,3,3,4,1,4,2,4,2,1
"18",3,1,3,2,4,1,3,1,2,1,3,1
"19",4,4,4,2,2,3,3,1,4,4,3,2
"20",2,1,4,2,3,4,4,2,1,3,4,3
"21",1,2,4,4,2,2,2,1,1,1,2,2
"22",1,2,3,1,2,1,4,3,4,4,2,3
"23",3,3,4,4,4,3,3,3,2,4,1,4
"24",2,1,1,3,1,2,3,4,1,4,3,2
