"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,5,3,2,1,5,2,2,4,4,3,4
"2",5,5,3,3,1,1,5,4,2,2,2,3
"3",1,4,5,5,2,3,3,4,1,4,2,1
"4",3,1,3,1,4,1,4,4,3,5,4,1
"5",3,2,3,5,2,4,1,5,4,1,4,2
"6",5,3,2,4,5,1,1,3,1,4,3,4
"7",3,3,1,3,1,3,2,1,1,5,4,5
"8",4,3,5,2,4,2,5,1,1,1,4,3
"9",4,1,1,5,1,2,2,3,2,3,1,2
"10",2,4,1,1,2,1,3,3,5,1,4,4
"11",5,1,4,4,3,5,2,1,5,3,4,4
"12",1,1,2,3,2,4,4,1,3,1,1,3
"13",1,2,1,4,5,2,5,4,5,3,3,3
"14",5,3,1,3,4,5,3,5,2,1,3,1
"15",2,2,3,5,4,5,5,2,2,5,2,4
"16",2,1,4,2,5,4,3,3,1,4,5,2
"17",3,5,1,1,3,4,4,5,1,3,2,4
"18",4,4,5,3,2,5,1,4,3,5,5,3
"19",1,1,4,1,3,3,1,4,2,2,3,5
"20",2,2,5,3,4,1,1,2,4,2,2,2
"21",2,3,4,4,1,1,4,5,3,3,5,5
"22",5,2,2,1,2,3,5,2,4,4,5,2
"23",3,5,5,4,5,3,3,2,3,1,1,5
"24",3,3,4,2,1,5,5,3,5,2,1,1
"25",2,4,2,2,4,3,2,5,5,5,1,3
"26",4,4,3,1,5,4,1,1,3,3,2,1
"27",1,5,2,4,3,2,2,2,2,2,5,1
"28",4,5,4,5,3,2,4,1,5,5,3,2
"29",5,2,5,2,3,2,3,5,4,4,1,5
"30",4,4,2,5,5,4,4,3,4,2,5,5
