"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",2,3,1,3,4,5,1,1,3,1
"2",2,3,1,2,1,3,4,4,1,5
"3",2,5,5,5,2,2,3,4,2,5
"4",4,1,5,4,4,3,1,4,4,4
"5",4,2,1,1,3,5,3,5,5,4
"6",5,4,4,2,2,5,1,2,2,4
"7",5,3,2,4,3,2,1,5,2,2
"8",1,4,1,3,3,4,5,4,2,4
"9",3,1,4,1,3,1,4,5,1,3
"10",1,4,2,1,4,1,1,3,4,5
"11",3,4,4,4,1,2,4,1,2,1
"12",3,5,5,1,4,2,5,2,3,4
"13",3,1,4,2,5,4,1,3,4,1
"14",1,4,4,4,5,3,2,2,1,3
"15",5,5,1,1,1,4,4,3,3,2
"16",4,4,1,2,5,1,3,1,4,3
"17",3,4,2,2,1,3,2,5,5,2
"18",5,3,4,1,1,3,3,3,4,3
"19",4,1,3,5,1,4,2,4,1,1
"20",2,2,5,3,1,1,1,3,1,2
"21",1,5,2,4,1,5,2,4,4,3
"22",2,4,2,5,4,5,4,3,1,4
"23",4,4,5,2,2,5,4,5,3,1
"24",2,5,4,2,3,4,2,1,5,5
"25",5,4,3,4,5,4,5,5,4,5
"26",4,5,2,4,2,1,3,2,3,3
"27",2,1,2,5,2,2,5,5,4,3
"28",4,5,3,1,5,3,1,4,2,3
"29",3,3,1,5,5,1,4,4,3,2
"30",3,3,5,3,5,5,2,5,2,5
"31",5,2,2,2,4,3,5,4,2,1
"32",3,2,1,5,2,4,1,2,3,5
"33",5,1,1,3,5,2,2,3,1,4
"34",5,4,5,5,3,1,2,2,4,1
"35",5,2,4,3,2,1,3,4,5,5
"36",1,1,3,1,3,5,3,3,3,5
"37",4,3,3,4,1,2,1,1,5,4
"38",4,2,3,2,1,1,5,2,2,5
"39",1,1,2,1,2,2,2,1,2,2
"40",3,5,3,3,2,5,5,1,1,3
"41",4,5,4,5,4,3,5,3,5,2
"42",3,1,5,4,3,5,5,3,2,2
"43",2,2,4,4,5,1,5,1,3,4
"44",2,2,3,5,5,5,3,2,5,2
"45",3,5,1,3,3,2,2,3,5,1
"46",1,3,5,2,5,2,4,4,5,2
"47",1,3,4,5,2,4,1,5,3,3
"48",5,3,2,5,3,3,3,1,1,5
"49",2,2,3,2,4,2,2,5,3,4
"50",1,5,3,3,4,1,3,5,1,1
"51",1,1,5,3,1,3,4,2,4,4
"52",5,1,2,3,4,4,4,1,5,3
"53",1,2,1,4,3,3,4,2,4,1
"54",2,3,3,1,2,4,5,2,5,1
"55",4,2,5,1,4,4,3,1,1,2
