"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",6,3,5,1,2,4,4,2,4,5,6,1
"2",3,5,5,5,6,6,2,2,2,1,3,5
"3",2,6,2,1,4,2,3,1,6,2,3,4
"4",1,5,3,3,3,4,6,4,6,1,5,6
"5",3,1,3,3,6,1,2,2,5,3,5,1
"6",5,5,4,6,5,2,1,4,5,5,6,4
"7",1,4,6,1,5,3,4,3,2,2,2,1
"8",6,3,2,4,3,5,2,6,1,5,1,4
"9",3,2,1,1,5,5,5,6,4,1,4,3
"10",4,1,1,6,2,3,4,6,2,4,5,5
"11",1,3,3,6,2,6,1,5,4,2,2,3
"12",6,4,6,2,3,1,2,6,5,2,4,3
"13",4,2,5,1,1,2,1,5,3,3,2,6
"14",4,6,5,5,5,4,4,6,6,6,2,2
"15",4,5,3,1,4,6,3,1,1,6,5,3
"16",5,3,2,5,6,3,6,1,3,2,6,3
"17",2,6,3,3,4,3,1,6,1,3,6,2
"18",1,3,5,3,6,1,5,6,4,5,3,5
"19",3,3,6,4,2,3,1,1,6,6,4,5
"20",3,4,5,6,1,4,6,5,1,3,4,1
"21",6,2,6,5,5,2,3,4,1,4,3,2
"22",4,2,2,3,1,6,5,2,6,4,3,1
"23",6,6,1,5,1,4,2,3,3,2,4,5
"24",2,4,2,2,1,5,3,5,5,6,6,5
"25",2,3,4,2,2,1,5,3,1,1,6,4
"26",5,4,3,6,3,1,5,2,2,6,3,6
"27",3,1,4,5,1,2,4,4,6,1,1,4
"28",6,4,1,4,6,6,4,4,6,3,5,2
"29",1,6,5,4,1,1,3,2,3,4,5,3
"30",1,2,2,4,5,4,4,1,1,3,2,6
"31",4,2,6,6,4,5,3,3,5,2,6,6
"32",1,2,1,5,3,2,2,3,4,6,4,1
"33",5,6,4,2,6,5,5,5,2,4,4,6
"34",5,5,2,4,4,1,3,5,3,1,1,1
"35",4,4,1,2,5,3,1,2,4,4,1,6
"36",2,5,4,6,3,5,5,1,5,4,1,2
"37",5,1,4,3,3,5,1,1,2,1,3,2
"38",2,1,4,2,6,4,2,4,3,6,1,3
"39",5,6,6,3,2,6,6,3,4,3,1,4
"40",6,1,3,1,4,3,6,3,5,5,2,5
"41",2,1,6,4,4,6,6,5,3,5,5,4
"42",3,5,1,2,2,2,6,4,2,5,2,2
