"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,2,2,1,1,1,1,2,1,3,2,2
"2",3,1,3,2,3,3,1,2,2,2,1,3
"3",2,3,1,3,2,3,2,3,3,2,1,2
"4",2,2,1,1,1,1,1,1,3,2,1,3
"5",3,3,3,1,2,3,2,1,3,3,2,1
"6",1,2,3,3,3,1,3,2,3,2,2,1
"7",2,3,3,2,2,1,3,2,2,3,3,3
"8",3,3,2,2,3,1,1,3,3,1,2,2
"9",2,3,3,3,1,1,2,2,1,2,1,1
"10",1,3,1,1,1,3,2,2,2,1,2,3
"11",1,3,2,2,2,1,2,1,1,1,1,2
"12",2,3,1,2,3,2,1,3,2,3,2,1
"13",1,1,3,2,2,2,1,1,1,3,3,2
"14",1,1,1,2,3,1,2,3,1,2,2,3
"15",2,1,1,2,1,3,3,1,1,2,2,1
"16",1,2,2,2,1,3,3,3,2,3,1,1
"17",2,2,3,1,3,3,3,3,1,1,1,2
"18",3,2,1,3,2,3,1,2,1,1,3,1
"19",3,2,2,3,3,2,2,1,1,3,1,3
"20",3,1,3,1,1,2,2,3,2,2,3,1
"21",3,3,2,1,2,2,3,3,1,2,3,3
"22",2,1,3,3,2,2,3,1,3,1,2,3
"23",3,1,1,3,2,1,3,2,2,3,1,2
"24",2,1,2,3,1,3,2,3,3,3,3,3
"25",1,3,2,3,3,3,1,1,2,2,3,2
"26",1,2,1,1,3,2,3,2,3,3,3,2
"27",2,1,2,1,3,1,2,1,2,1,3,1
"28",3,2,1,2,1,2,3,1,3,1,3,2
"29",1,2,3,3,1,2,1,3,2,1,2,3
"30",1,1,2,1,2,2,1,2,3,1,1,1
