"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,1,1,3,3,3,3,2,2,2,3
"2",2,3,2,1,3,3,1,1,3,2,1
"3",1,2,3,1,2,1,3,1,2,2,3
"4",1,1,2,3,1,1,2,2,1,2,1
"5",3,3,3,2,1,2,2,2,3,3,3
"6",3,2,3,2,3,2,1,3,1,2,1
"7",2,3,2,2,3,1,1,2,1,1,3
"8",2,3,1,3,2,2,3,1,1,3,1
"9",3,2,2,2,1,3,3,1,1,1,2
"10",1,1,1,2,3,2,2,1,3,1,2
"11",3,1,3,3,2,1,1,1,2,3,2
"12",1,2,1,1,1,3,1,2,2,3,2
"13",3,3,1,1,2,1,2,3,2,1,1
"14",2,1,2,1,2,3,2,3,1,3,3
"15",2,1,3,1,1,2,3,2,3,1,1
"16",1,3,3,3,2,3,2,3,2,1,2
"17",1,2,2,2,3,1,3,3,3,3,2
"18",2,2,1,3,1,2,1,3,3,2,3
