"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,1,4,1,6,4,4,3,4,2,1
"2",6,6,4,4,6,3,4,6,2,4,6
"3",3,5,2,1,5,1,2,2,3,6,4
"4",4,2,1,3,5,4,6,5,5,6,5
"5",4,2,6,2,4,2,1,5,1,4,2
"6",4,4,2,5,5,6,2,4,2,1,1
"7",5,5,6,1,1,5,6,4,3,3,3
"8",6,3,5,5,3,1,4,3,5,6,1
"9",5,6,3,3,4,2,5,1,6,1,3
"10",2,2,2,4,1,3,6,1,2,4,2
"11",6,3,1,2,2,4,3,2,1,2,5
"12",2,4,5,3,1,2,2,4,5,1,6
"13",1,5,5,5,4,5,5,3,1,5,5
"14",5,1,4,4,3,6,1,2,4,5,6
"15",2,4,3,2,2,6,3,6,6,5,2
"16",3,1,3,6,2,1,5,6,3,2,4
"17",3,3,6,6,6,5,3,1,6,3,4
"18",1,6,1,6,3,3,1,5,4,3,3
