"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,2,2,3,1,3,4,3,4,4,1
"2",1,2,1,1,2,2,1,1,2,2,4
"3",3,3,3,2,4,4,4,1,4,2,4
"4",1,1,3,3,2,3,2,4,1,1,1
"5",2,1,3,3,4,2,4,1,2,1,2
"6",3,3,4,4,3,3,4,2,1,3,1
"7",1,1,1,2,3,3,4,2,2,4,2
"8",3,1,4,2,1,2,2,1,4,3,4
"9",4,1,2,3,3,2,1,1,4,2,1
"10",2,3,4,2,4,1,1,4,1,2,3
"11",1,2,4,4,2,4,1,1,3,3,2
"12",3,2,1,4,4,3,2,4,3,1,4
"13",2,4,2,4,3,2,1,2,3,4,4
"14",2,2,4,2,2,4,4,3,1,4,4
"15",4,4,4,3,1,3,2,2,2,2,4
"16",3,4,1,1,3,1,4,3,2,3,4
"17",4,2,3,2,3,1,3,2,1,1,4
"18",3,1,2,1,3,2,1,3,1,1,2
"19",3,3,3,1,1,4,1,2,1,4,2
"20",1,3,3,3,4,2,2,2,4,4,1
"21",1,2,4,1,3,3,3,2,4,1,3
"22",2,1,1,2,1,1,2,2,3,3,1
"23",3,1,2,1,1,4,3,4,2,2,3
"24",4,4,1,2,2,3,3,1,2,1,2
"25",4,3,2,1,4,3,2,1,3,4,3
"26",1,4,3,2,1,2,4,4,3,3,3
"27",1,4,2,3,4,4,2,1,1,3,3
"28",2,1,3,4,3,3,1,4,2,4,4
"29",1,2,2,1,4,1,3,4,4,3,2
"30",2,4,3,1,2,1,3,1,2,4,1
"31",3,4,3,3,2,1,1,3,4,1,3
"32",4,3,2,4,2,1,4,2,3,1,2
"33",1,3,2,3,1,4,3,3,3,1,4
"34",4,2,1,2,4,4,1,3,2,3,1
"35",1,3,4,4,1,1,2,3,2,2,2
"36",4,3,1,3,2,2,2,4,1,4,3
"37",2,1,1,4,2,4,4,2,4,2,3
"38",3,2,2,4,1,1,3,1,1,3,3
"39",4,4,3,4,3,4,3,4,4,3,2
"40",2,4,4,1,3,4,2,3,3,1,1
"41",2,4,1,4,4,2,3,3,1,2,1
"42",4,2,4,1,2,2,4,4,3,2,1
"43",4,1,4,3,4,1,3,3,3,4,3
"44",2,3,1,2,1,3,1,4,4,2,2
